prompt_id,mechanism,best_action_label,best_alpha,best_beta,best_final_margin,best_margin_shift,best_crossed,best_utility
g086_closure_update,closure,a0.6_b0.6,0.6,0.6,-1.890625,2.1875,False,2.1659
g086_closure_override,closure,a1.0_b1.2,1.0,1.2,-1.390625,3.03125,False,2.95805
g086_exception_override,closure,a1.0_b1.2,1.0,1.2,-0.109375,3.703125,False,3.629925
g087_clean,stable,a0.0_b0.0,0.0,0.0,-0.953125,0.0,False,-0.0
g087_redundant,stable,a0.0_b0.0,0.0,0.0,-0.40625,0.0,False,-0.0
g087_irrelevant,stable,a0.0_b0.0,0.0,0.0,-1.125,-0.03125,False,-0.03125
g087_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.09375,0.015625,False,-0.015625
g087_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.75,0.0,False,-0.0
g087_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-1.71875,0.0,False,-0.0
g087_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-4.34375,0.0,False,-0.0
g087_closure_update,closure,a1.0_b1.2,1.0,1.2,-1.328125,3.546875,False,3.473675
g087_closure_override,closure,a1.0_b1.2,1.0,1.2,0.421875,4.015625,True,8.942425
g087_exception_override,closure,a1.0_b1.2,1.0,1.2,0.515625,3.953125,True,8.879925
g089_clean,stable,a0.0_b0.0,0.0,0.0,-2.828125,0.0,False,-0.0
g089_redundant,stable,a0.0_b0.0,0.0,0.0,-1.15625,0.0,False,-0.0
g089_irrelevant,stable,a0.0_b0.0,0.0,0.0,-3.21875,0.0,False,-0.0
g089_paraphrase,stable,a0.0_b0.0,0.0,0.0,4.03125,0.0,False,-0.0
g089_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-6.421875,0.0,False,-0.0
g089_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-8.359375,0.0,False,-0.0
g089_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-10.546875,0.0,False,-0.0
g089_closure_update,closure,a0.6_b0.6,0.6,0.6,-2.625,6.5,False,6.4784
g089_closure_override,closure,a0.9_b0.9,0.9,0.9,-1.796875,6.15625,False,6.10765
g089_exception_override,closure,a1.0_b1.2,1.0,1.2,-0.984375,5.109375,False,5.036175
g090_clean,stable,a0.0_b0.0,0.0,0.0,-2.15625,0.0,False,-0.0
g090_redundant,stable,a0.0_b0.0,0.0,0.0,-1.484375,0.0,False,-0.0
g090_irrelevant,stable,a0.0_b0.0,0.0,0.0,-2.421875,0.0,False,-0.0
g090_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.21875,0.0,False,-0.0
g090_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-1.359375,0.0,False,-0.0
g090_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-3.40625,0.0,False,-0.0
g090_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-4.390625,0.0,False,-0.0
g090_closure_update,closure,a0.6_b0.6,0.6,0.6,-2.0625,4.140625,False,4.119025
g090_closure_override,closure,a1.0_b0.9,1.0,0.9,-1.25,5.375,False,5.3207
g090_exception_override,closure,a0.9_b0.9,0.9,0.9,-0.765625,4.90625,False,4.85765
g091_clean,stable,a0.0_b0.0,0.0,0.0,-0.828125,0.0,False,-0.0
g091_redundant,stable,a0.0_b0.0,0.0,0.0,-0.390625,0.0,False,-0.0
g091_irrelevant,stable,a0.0_b0.0,0.0,0.0,-1.265625,0.0,False,-0.0
g091_paraphrase,stable,a0.0_b0.0,0.0,0.0,3.375,0.0,False,-0.0
g091_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.890625,0.0,False,-0.0
g091_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-4.0,0.0,False,-0.0
g091_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-5.6875,0.0,False,-0.0
g091_closure_update,closure,a0.9_b0.6,0.9,0.6,-1.953125,2.828125,False,2.793025
g091_closure_override,closure,a1.0_b1.2,1.0,1.2,0.453125,5.796875,True,10.723675
g091_exception_override,closure,a1.0_b1.2,1.0,1.2,1.0625,4.6875,True,9.6143
g092_clean,stable,a0.0_b0.0,0.0,0.0,-0.96875,0.0,False,-0.0
g092_redundant,stable,a0.0_b0.0,0.0,0.0,-0.828125,0.0,False,-0.0
g092_irrelevant,stable,a0.0_b0.0,0.0,0.0,-3.21875,0.0,False,-0.0
g092_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.890625,0.0,False,-0.0
g092_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-1.703125,0.0,False,-0.0
g092_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-3.0,0.0,False,-0.0
g092_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-3.859375,0.0,False,-0.0
g092_closure_update,closure,a1.0_b0.6,1.0,0.6,-2.15625,2.59375,False,2.55295
g092_closure_override,closure,a1.0_b1.2,1.0,1.2,-1.515625,2.890625,False,2.817425
g092_exception_override,closure,a1.0_b1.2,1.0,1.2,-0.28125,4.015625,False,3.942425
g093_clean,stable,a0.0_b0.0,0.0,0.0,-1.625,0.0,False,-0.0
g093_redundant,stable,a0.0_b0.0,0.0,0.0,0.046875,0.0,False,-0.0
g093_irrelevant,stable,a0.0_b0.0,0.0,0.0,-2.140625,0.0,False,-0.0
g093_paraphrase,stable,a0.0_b0.0,0.0,0.0,3.1875,0.0,False,-0.0
g093_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.984375,0.0,False,-0.0
g093_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-1.625,0.0,False,-0.0
g093_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-4.359375,0.0,False,-0.0
g093_closure_update,closure,a1.0_b1.2,1.0,1.2,-1.109375,4.515625,False,4.442425
g093_closure_override,closure,a1.0_b1.2,1.0,1.2,0.546875,3.875,True,8.8018
g093_exception_override,closure,a1.0_b1.2,1.0,1.2,0.25,4.984375,True,9.911175
g095_clean,stable,a0.0_b0.0,0.0,0.0,-3.609375,0.0,False,-0.0
g095_redundant,stable,a0.0_b0.0,0.0,0.0,-0.90625,0.0,False,-0.0
g095_irrelevant,stable,a0.0_b0.0,0.0,0.0,-4.578125,0.03125,False,-0.03125
g095_paraphrase,stable,a0.0_b0.0,0.0,0.0,4.625,0.0,False,-0.0
g095_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-6.078125,0.0,False,-0.0
g095_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-6.421875,0.0,False,-0.0
g095_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-9.765625,-0.03125,False,-0.03125
g095_closure_update,closure,a0.6_b0.6,0.6,0.6,-2.46875,6.09375,False,6.07215
g095_closure_override,closure,a0.9_b0.9,0.9,0.9,-2.203125,5.796875,False,5.748275
g095_exception_override,closure,a1.0_b1.2,1.0,1.2,-1.609375,6.0625,False,5.9893
