prompt_id,mechanism,best_action_label,best_alpha,best_beta,best_final_margin,best_margin_shift,best_crossed,best_utility
g086_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.03125,0.0,False,-0.0
g086_competition_balanced,competition,a0.0_b0.0,0.0,0.0,0.1953125,0.0,False,-0.0
g086_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-0.1953125,-0.0078125,False,-0.0078125
g086_closure_update,closure,a1.0_b0.6,1.0,0.6,1.8828125,0.7265625,False,0.6857625
g086_closure_override,closure,a1.0_b0.6,1.0,0.6,1.6796875,3.6796875,True,8.6388875
g086_exception_override,closure,a1.0_b0.6,1.0,0.6,1.6640625,3.0859375,True,8.0451375
g087_clean,stable,a0.0_b0.0,0.0,0.0,1.6953125,0.0,False,-0.0
g087_redundant,stable,a0.0_b0.0,0.0,0.0,1.7421875,0.0,False,-0.0
g087_irrelevant,stable,a0.0_b0.0,0.0,0.0,3.125,0.0,False,-0.0
g087_paraphrase,stable,a0.0_b0.0,0.0,0.0,0.4140625,0.015625,False,-0.015625
g087_weak_distractor,competition,a0.0_b0.0,0.0,0.0,3.015625,0.0,False,-0.0
g087_competition_balanced,competition,a0.0_b0.0,0.0,0.0,2.2734375,0.0,False,-0.0
g087_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.9140625,0.0,False,-0.0
g087_closure_update,closure,a0.3_b0.3,0.3,0.3,1.9765625,0.0859375,False,0.0805375
g087_closure_override,closure,a0.9_b0.9,0.9,0.9,0.2265625,1.96875,True,6.92015
g087_exception_override,closure,a0.6_b0.6,0.6,0.6,0.0,1.21875,True,6.19715
g089_clean,stable,a0.0_b0.0,0.0,0.0,1.09375,0.0,False,-0.0
g089_redundant,stable,a0.0_b0.0,0.0,0.0,0.5859375,0.0,False,-0.0
g089_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.3515625,0.0,False,-0.0
g089_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.3046875,0.0,False,-0.0
g089_weak_distractor,competition,a0.0_b0.0,0.0,0.0,1.1171875,0.0,False,-0.0
g089_competition_balanced,competition,a0.0_b0.0,0.0,0.0,0.0625,0.0,False,-0.0
g089_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-0.9140625,0.0,False,-0.0
g089_closure_update,closure,a1.0_b0.9,1.0,0.9,1.828125,1.1015625,False,1.0472625
g089_closure_override,closure,a1.0_b0.9,1.0,0.9,0.75,3.3125,True,8.2582
g089_exception_override,closure,a1.0_b1.2,1.0,1.2,0.015625,2.734375,True,7.661175
g090_clean,stable,a0.0_b0.0,0.0,0.0,2.28125,0.0,False,-0.0
g090_redundant,stable,a0.0_b0.0,0.0,0.0,2.0703125,0.0,False,-0.0
g090_irrelevant,stable,a0.0_b0.0,0.0,0.0,3.0078125,0.0,False,-0.0
g090_paraphrase,stable,a0.0_b0.0,0.0,0.0,0.7265625,0.0,False,-0.0
g090_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.015625,0.0,False,-0.0
g090_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.1875,0.0,False,-0.0
g090_direct_conflict,competition,a0.0_b0.0,0.0,0.0,0.84375,0.0,False,-0.0
g090_closure_update,closure,a0.0_b0.0,0.0,0.0,1.3359375,0.0,False,0.0
g090_closure_override,closure,a0.9_b0.6,0.9,0.6,-0.765625,1.953125,False,1.918025
g090_exception_override,closure,a0.9_b0.3,0.9,0.3,-0.6015625,2.125,False,2.098
g091_clean,stable,a0.0_b0.0,0.0,0.0,2.7109375,0.0,False,-0.0
g091_redundant,stable,a0.0_b0.0,0.0,0.0,2.3984375,0.0,False,-0.0
g091_irrelevant,stable,a0.0_b0.0,0.0,0.0,3.4296875,0.0,False,-0.0
g091_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.7734375,0.0,False,-0.0
g091_weak_distractor,competition,a0.0_b0.0,0.0,0.0,3.34375,0.0,False,-0.0
g091_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.890625,0.0,False,-0.0
g091_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.234375,0.0,False,-0.0
g091_closure_update,closure,a0.3_b0.3,0.3,0.3,2.1171875,0.03125,False,0.02585
g091_closure_override,closure,a0.9_b0.9,0.9,0.9,0.5625,3.3984375,True,8.3498375
g091_exception_override,closure,a1.0_b0.6,1.0,0.6,0.7265625,3.46875,True,8.42795
g092_clean,stable,a0.0_b0.0,0.0,0.0,0.6796875,0.0,False,-0.0
g092_redundant,stable,a0.0_b0.0,0.0,0.0,0.8359375,0.0,False,-0.0
g092_irrelevant,stable,a0.0_b0.0,0.0,0.0,1.8671875,0.0,False,-0.0
g092_paraphrase,stable,a0.0_b0.0,0.0,0.0,-0.8203125,0.0,False,-0.0
g092_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.390625,0.0,False,-0.0
g092_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-0.0546875,0.0,False,-0.0
g092_direct_conflict,competition,a0.0_b0.0,0.0,0.0,0.2109375,0.0,False,-0.0
g092_closure_update,closure,a0.9_b0.9,0.9,0.9,1.6875,0.5625,False,0.5139
g092_closure_override,closure,a1.0_b0.6,1.0,0.6,1.7734375,3.6328125,True,8.5920125
g092_exception_override,closure,a1.0_b0.9,1.0,0.9,1.390625,2.8984375,True,7.8441375
g093_clean,stable,a0.0_b0.0,0.0,0.0,2.484375,0.0,False,-0.0
g093_redundant,stable,a0.0_b0.0,0.0,0.0,2.328125,0.0,False,-0.0
g093_irrelevant,stable,a0.0_b0.0,0.0,0.0,3.9375,0.0,False,-0.0
g093_paraphrase,stable,a0.0_b0.0,0.0,0.0,0.3984375,0.0,False,-0.0
g093_weak_distractor,competition,a0.0_b0.0,0.0,0.0,3.7890625,0.0,False,-0.0
g093_competition_balanced,competition,a0.0_b0.0,0.0,0.0,2.703125,0.0,False,-0.0
g093_direct_conflict,competition,a0.0_b0.0,0.0,0.0,2.609375,0.0,False,-0.0
g093_closure_update,closure,a0.3_b0.3,0.3,0.3,2.9609375,0.2578125,False,0.2524125
g093_closure_override,closure,a0.9_b0.9,0.9,0.9,0.8515625,2.3046875,True,7.2560875
g093_exception_override,closure,a0.6_b0.6,0.6,0.6,0.9921875,1.40625,True,6.38465
g095_clean,stable,a0.0_b0.0,0.0,0.0,1.6640625,0.0,False,-0.0
g095_redundant,stable,a0.0_b0.0,0.0,0.0,1.4609375,0.0,False,-0.0
g095_irrelevant,stable,a0.0_b0.0,0.0,0.0,3.578125,0.0078125,False,-0.0078125
g095_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.8515625,0.0,False,-0.0
g095_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.1171875,0.0,False,-0.0
g095_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.0,0.0,False,-0.0
g095_direct_conflict,competition,a0.0_b0.0,0.0,0.0,0.953125,0.0,False,-0.0
g095_closure_update,closure,a1.0_b0.9,1.0,0.9,2.65625,0.734375,False,0.680075
g095_closure_override,closure,a1.0_b0.6,1.0,0.6,1.2265625,3.0390625,True,7.9982625
g095_exception_override,closure,a1.0_b0.9,1.0,0.9,0.6796875,2.84375,True,7.78945
