"scope","relative_path","bytes","sha256"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/codex_tool_bridge_interface_7201A7300Z.md","1573","715cf1fa2eb2caac8ff75842dc5d0e76646b79cfd20a8e578e39a006041b51a0"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/forbidden_capability_block_report_7201A7300Z.md","560","b48c847c8434062dccd3fc71256df79d378fd08d1b3bcdc6ba2ea87569b9eba3"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/hash_inventory_7201A7300Z.csv","1712","2687049a1c5a70c6fab294637f9b612a48d2ffc31663f426b7eb0ed34a5aa98f"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/kernel_authorized_dispatch_report_7201A7300Z.md","652","882596afca4bd1295e9c2709389e8ad7b604041f429737746d960b7474a5e405"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/kernel_ownership_regression_report_7201A7300Z.md","600","b1a03c8eb3188892b7525ced1d803a29db50267961d8e809b9bdf20916991892"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/pm_ready_final_verdict_7201A7300Z.md","983","316954ce7c51b79523925ffef63cc62fe1d70dccc8d627af02d7700b1e31538a"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/pytest_report_7201A7300Z.md","392","080cd4778721b53e676ea2483e94895b9ef24aab18ce96e6c1bca0c907c75097"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/raw_budget_report_7201A7300Z.md","416","f4512c5ff588ee3cff246f98585a3faf24e8c45573b2ef67dc3aa0b5a1f34097"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/result_ingestion_tool_receipt_report_7201A7300Z.md","574","a58e89e2c78717be9610a17b73860b9de1badd0d749dd28f36faece172df7f02"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/return_files_manifest_7201A7300Z.json","5034","79467ff86cc773dc6ae76de30cbae116ac5c69dda74563c5a611e05ebe832080"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/rollback_replay_report_7201A7300Z.md","511","e7324f229889814ff5595fe84820e427645e5589c58d8cd02c671aeb936c2c43"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/tool_call_envelope_schema_7201A7300Z.json","2408","81f610d561b9b64bf6c198f03759d582f6cdd49f19fd0f2bcec93ce3947efee4"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/tool_receipt_schema_7201A7300Z.json","1771","29b2cb567fbf83b924812383fa1ab7f56d0fabc73a090aeb2e2f5d85db779565"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/toolbridge_pass_block_test_report_7201A7300Z.md","825","26aa921944069b643f14f884c6da2adc0b47267873ce23d29acc9653b1a1f4bf"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/toolbridge_permission_report_7201A7300Z.md","834","7a2a1767d576776dceee05395807fcf21d542acca18b108869e9fd4327e5b923"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/AgentOS_CoreSlim_ArborCodexToolBridge_7201A7300Z_Return_Pack_v0_1.zip","11165","d8102442ccf2ac16dccc83ce7eda1a1fc8e6c0a5ff6ab6099b050584e33352f3"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/arbor_toolbridge_integration_report_7201A7300Z.md","1220","1fd3700ba1e469fdedb5ac6c8eab9304499683db164547519b293093ede50dc6"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/codex_tool_bridge_interface_7201A7300Z.md","1573","715cf1fa2eb2caac8ff75842dc5d0e76646b79cfd20a8e578e39a006041b51a0"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/forbidden_capability_block_report_7201A7300Z.md","560","b48c847c8434062dccd3fc71256df79d378fd08d1b3bcdc6ba2ea87569b9eba3"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/hash_inventory_7201A7300Z.csv","1712","2687049a1c5a70c6fab294637f9b612a48d2ffc31663f426b7eb0ed34a5aa98f"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/kernel_authorized_dispatch_report_7201A7300Z.md","652","882596afca4bd1295e9c2709389e8ad7b604041f429737746d960b7474a5e405"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/kernel_ownership_regression_report_7201A7300Z.md","600","b1a03c8eb3188892b7525ced1d803a29db50267961d8e809b9bdf20916991892"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/pm_ready_final_verdict_7201A7300Z.md","983","316954ce7c51b79523925ffef63cc62fe1d70dccc8d627af02d7700b1e31538a"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/pytest_report_7201A7300Z.md","392","080cd4778721b53e676ea2483e94895b9ef24aab18ce96e6c1bca0c907c75097"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/raw_budget_report_7201A7300Z.md","416","f4512c5ff588ee3cff246f98585a3faf24e8c45573b2ef67dc3aa0b5a1f34097"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/result_ingestion_tool_receipt_report_7201A7300Z.md","574","a58e89e2c78717be9610a17b73860b9de1badd0d749dd28f36faece172df7f02"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/return_files_manifest_7201A7300Z.json","5034","79467ff86cc773dc6ae76de30cbae116ac5c69dda74563c5a611e05ebe832080"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/rollback_replay_report_7201A7300Z.md","511","e7324f229889814ff5595fe84820e427645e5589c58d8cd02c671aeb936c2c43"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/tool_call_envelope_schema_7201A7300Z.json","2408","81f610d561b9b64bf6c198f03759d582f6cdd49f19fd0f2bcec93ce3947efee4"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/tool_receipt_schema_7201A7300Z.json","1771","29b2cb567fbf83b924812383fa1ab7f56d0fabc73a090aeb2e2f5d85db779565"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/toolbridge_pass_block_test_report_7201A7300Z.md","825","26aa921944069b643f14f884c6da2adc0b47267873ce23d29acc9653b1a1f4bf"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/toolbridge_permission_report_7201A7300Z.md","834","7a2a1767d576776dceee05395807fcf21d542acca18b108869e9fd4327e5b923"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/autonomous_icm_evolution_policy_report_7301A7400Z.md","897","e5944a9bcef671a291b6d3b52ad8738ca25165de57ee515d5a9b9a62046a0172"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/evidence_weak_user_positive_no_write_report_7301A7400Z.md","465","124952d325e801e5fc942cb619535a2de688210a0f8253ac7fec15872ed5a5ed"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/evolution_ledger_report_7301A7400Z.md","1873","f5b2c31916bfaf6d81e1a126a56011ca8012cd5eecd1051909d299bc59adb6fd"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/forbidden_claims_check_7301A7400Z.md","453","52ba5386b8f9331f54669be83415d00e912f74d8fe37c1274e0a4292087f9f7f"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/harness_toolbridge_execution_report_7301A7400Z.md","523","1453a531fa08787305189446ddffba408f31ab58815cd433fe05a007164ad4a3"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/hash_inventory_7301A7400Z.csv","2093","64261af5554ada96a05eb69f65cc60d1465066db9693feb21002dc09d6374587"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/human_posthoc_report_7301A7400Z.md","2078","6bb4c25d2d32cb9e7f46a243bba6c7c2d7453bb9c30fb36ff7385f9a448eacf9"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/kernel_ownership_report_7301A7400Z.md","474","b29a50f8ba1394f7ee34147d32c0977c7d7d070a931bb30946d7c28633896f77"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/llm_advisory_only_report_7301A7400Z.md","349","aaa9d0830546ee808841f8b72d6ad57b6c235d828662fd727118c0bc69f742f6"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/negative_transfer_quarantine_report_7301A7400Z.md","1378","b7e9e9b9979dfbbb40c083cfbd89ea08593e47854e4737efb2ca8a480eff0113"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/pm_ready_final_verdict_7301A7400Z.md","1141","0dbdce7d64290787f4b21b0920064be319628990946f389b0c349199d94649a8"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/project_scoped_durable_write_envelope_schema_7301A7400Z.json","1796","aebbfc30f9bd93a0ae648e9962709286d0561202ab0b80a4052e5063f5a795e9"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/project_scoped_durable_write_receipt_schema_7301A7400Z.json","1416","dbb68630dc2bde94e6113dacac6e1b9099772fabee0c8af8b9fa4d515796b067"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/project_scoped_icm_store_inventory_7301A7400Z.csv","1425","dcf3183f8eddfefd43d2dcc3ae2f6e7010e0022bfedf6b6be006f2754025fe80"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/pytest_report_7301A7400Z.md","461","59832ef0805e81e47c7687693925e78cf646338285e484bf69af26d170771d4f"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/raw_budget_report_7301A7400Z.md","345","13808e4402f5c41cb272971d36678532a0bb6dc6d51a79713f59f78c4bf1fa97"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/return_files_manifest_7301A7400Z.json","6061","3158de88b983eae425cf60a0840d7a46a18b06fe45e8f3502fe37804e763c95a"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/rollback_replay_report_7301A7400Z.md","1117","6ef89830e3b51508d45512737b2e2f21454b8d7f92f53ce7630f548e800433ec"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/_isolated_return_pack_check/ups_accept_operator_memory_write_report_7301A7400Z.md","1779","6c8191c8f19e1d18ce9dc2bfba292d80ca3c3b647ee22f830f69538d75470976"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/AgentOS_CoreSlim_AutonomousICMEvolutionPolicy_7301A7400Z_Return_Pack_v0_1.zip","13628","ffdbb7f650691aad87b26242e2323afe7ba013be2f26b5d000f6007eea97c49f"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/autonomous_icm_evolution_policy_report_7301A7400Z.md","897","e5944a9bcef671a291b6d3b52ad8738ca25165de57ee515d5a9b9a62046a0172"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/evidence_weak_user_positive_no_write_report_7301A7400Z.md","465","124952d325e801e5fc942cb619535a2de688210a0f8253ac7fec15872ed5a5ed"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/evolution_ledger_report_7301A7400Z.md","1873","f5b2c31916bfaf6d81e1a126a56011ca8012cd5eecd1051909d299bc59adb6fd"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/forbidden_claims_check_7301A7400Z.md","453","52ba5386b8f9331f54669be83415d00e912f74d8fe37c1274e0a4292087f9f7f"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/harness_toolbridge_execution_report_7301A7400Z.md","523","1453a531fa08787305189446ddffba408f31ab58815cd433fe05a007164ad4a3"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/hash_inventory_7301A7400Z.csv","2093","64261af5554ada96a05eb69f65cc60d1465066db9693feb21002dc09d6374587"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/human_posthoc_report_7301A7400Z.md","2078","6bb4c25d2d32cb9e7f46a243bba6c7c2d7453bb9c30fb36ff7385f9a448eacf9"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/kernel_ownership_report_7301A7400Z.md","474","b29a50f8ba1394f7ee34147d32c0977c7d7d070a931bb30946d7c28633896f77"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/llm_advisory_only_report_7301A7400Z.md","349","aaa9d0830546ee808841f8b72d6ad57b6c235d828662fd727118c0bc69f742f6"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/negative_transfer_quarantine_report_7301A7400Z.md","1378","b7e9e9b9979dfbbb40c083cfbd89ea08593e47854e4737efb2ca8a480eff0113"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/pm_ready_final_verdict_7301A7400Z.md","1141","0dbdce7d64290787f4b21b0920064be319628990946f389b0c349199d94649a8"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_durable_write_envelope_schema_7301A7400Z.json","1796","aebbfc30f9bd93a0ae648e9962709286d0561202ab0b80a4052e5063f5a795e9"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_durable_write_receipt_schema_7301A7400Z.json","1416","dbb68630dc2bde94e6113dacac6e1b9099772fabee0c8af8b9fa4d515796b067"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_icm_store/evolution_ledger/evolution_ledger.jsonl","1614","bec670bc689641e65e9c941cb497407d4d67cce37b30f930c95e10aab534e4ea"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_icm_store/human_posthoc_reports/4877c71d351a7259.posthoc.json","569","1557cf89839d4860212d83b29bb173921966b6eb2cdb106ef18d3288f9c3ab0b"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_icm_store/human_posthoc_reports/7510395c5f7abceb.posthoc.json","587","332fce279b1a4477f1e5475db81a70a63ee0dbf1771fa435afc2b8121c9adb44"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_icm_store/human_posthoc_reports/ba9bec9321a046a2.posthoc.json","570","04c089668c0289c9feacbd7c8b16f9208f70243a24bf656a36de64a67fbec6b5"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_icm_store/negative_transfer_quarantine/negative_transfer_case.json","168","18a100a913fba868ed77ea93d8eb9a10986a8274b24d24d500753c10f8b1272e"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_icm_store/operator_memory/ups_accept_operator_memory.json","754","8e8cc3ec681c1eb845c9b3d4f32b12a0c029ae230727c71ad9c3417883a46242"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_icm_store/replay_manifest/4877c71d351a7259.replay.json","532","fefa4abe47d57b48d79d862f4a6577246ed486509c8a71fbc312719c126aa375"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_icm_store/replay_manifest/7510395c5f7abceb.replay.json","550","6e965eecce3fb16bc3d8626880989d7d90ac5b0b793f6911c6cc3ea76ff548cb"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_icm_store/replay_manifest/ba9bec9321a046a2.replay.json","433","345e7f355d82f928e52b7d3933446a5cdcc55f5100cbe1db3b8cadb571304014"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_icm_store/rollback/4877c71d351a7259.rollback.json","431","2f851f34cf84a0084e7c3e33dfd761aabe9b9b13f9716e7b479773216cf781f2"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_icm_store/rollback/7510395c5f7abceb.rollback.json","449","c2c5e5509a0a5a95b0b180dcc0b928fff40556d3c90fd6d42a1f9ebf99d4ce17"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_icm_store/rollback/ba9bec9321a046a2.rollback.json","436","cfa5d4e0a9d92f0c26d795e560694a4c6f1844fda8388ab90f908189617b9648"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/project_scoped_icm_store_inventory_7301A7400Z.csv","1425","dcf3183f8eddfefd43d2dcc3ae2f6e7010e0022bfedf6b6be006f2754025fe80"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/pytest_report_7301A7400Z.md","461","59832ef0805e81e47c7687693925e78cf646338285e484bf69af26d170771d4f"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/raw_budget_report_7301A7400Z.md","345","13808e4402f5c41cb272971d36678532a0bb6dc6d51a79713f59f78c4bf1fa97"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/return_files_manifest_7301A7400Z.json","6061","3158de88b983eae425cf60a0840d7a46a18b06fe45e8f3502fe37804e763c95a"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/rollback_replay_report_7301A7400Z.md","1117","6ef89830e3b51508d45512737b2e2f21454b8d7f92f53ce7630f548e800433ec"
"base_workspace","outputs/7301A7400Z_autonomous_icm_evolution_policy/ups_accept_operator_memory_write_report_7301A7400Z.md","1779","6c8191c8f19e1d18ce9dc2bfba292d80ca3c3b647ee22f830f69538d75470976"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/baseline_conflict_review_route_report_7501A7600Z.md","343","adf12c132bc196eb32cc16fa4191d10f0a8b679d423410be9ea0904291cf4357"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/baseline_update_proposal_schema_7501A7600Z.json","3069","0e44f8cc31a26837e27f9db378380dbc214b435b9ab86dddbd965296a5923e7e"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/forbidden_claims_check_7501A7600Z.md","433","243d03f274ff97cf1df1f9d5f18c23a23914f5758551bbb26fb569626227b731"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/hash_inventory_7501A7600Z.csv","1561","0a67dd5bcdaab4258a1cf53e7c923f54b8f4b07c7a58945404106e1d266531d4"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/human_review_packet_template_7501A7600Z.md","853","bfd2df575d233e89cb6962c366d554250b354bd8c45336e5a8f790113cccb265"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/insufficient_evidence_no_proposal_report_7501A7600Z.md","399","396c98fe3a0bad5345b5e4d9525de79aa798d4af338c542daf9d688b039d9ac0"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/negative_transfer_defer_quarantine_report_7501A7600Z.md","350","2aeed537ffb2b8d00c94cd9be41ac737bdc061c0e95e6b2a55a6d039c2c5b8db"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/periodic_baseline_review_state_machine_7501A7600Z.md","779","0545e3a95e600122921a351e01ab48b5ec9ce144856ddd21d42b58eab02e11b6"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/pm_ready_final_verdict_7501A7600Z.md","1339","e9453b0cb37771a70f18d7db3905cd0b919b8dcf76766e4d521158b9b6e3410e"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/proposal_eligibility_policy_report_7501A7600Z.md","868","9751038e8250ce9f77918b469aa2715cedb49d39e91f4c6341f04ef84aa6c5f6"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/proposal_queue_behavior_report_7501A7600Z.md","793","aca1f137e9d50ec3f41216be0a60c9362d9d8ca596c651e6ffdeb1ad1a387c46"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/return_files_manifest_7501A7600Z.json","4686","cfc11fb2e74820a65d95861cde261fa6cdbea080daab77cab85188aa03ca4e85"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/signed_authorization_required_report_7501A7600Z.md","444","80703cd0fa02fa99d0d937e35f66d50802c4b69c49e2a2c1d08861822aeb1c60"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/_isolated_return_pack_check/ups_baseline_update_proposal_test_report_7501A7600Z.md","1994","9edd903a2269499b965b6c0f2064bfcd486852ff60f96f8faacb75421aedb5b4"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/AgentOS_CoreSlim_BaselineEvolutionProposalProtocol_7501A7600Z_Return_Pack_v0_2.zip","10247","bfef030d3550cafc3399099a0cb9a29e6175893468b2c86ac93f4d25919dcc58"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/baseline_conflict_review_route_report_7501A7600Z.md","343","adf12c132bc196eb32cc16fa4191d10f0a8b679d423410be9ea0904291cf4357"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/baseline_update_proposal_queue/baseline_update_proposal_queue.jsonl","306","1595bf7126ab832470c4a0f4c819a77298a76302d0334934ba5db17964db7320"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/baseline_update_proposal_schema_7501A7600Z.json","3069","0e44f8cc31a26837e27f9db378380dbc214b435b9ab86dddbd965296a5923e7e"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/forbidden_claims_check_7501A7600Z.md","433","243d03f274ff97cf1df1f9d5f18c23a23914f5758551bbb26fb569626227b731"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/hash_inventory_7501A7600Z.csv","1561","0a67dd5bcdaab4258a1cf53e7c923f54b8f4b07c7a58945404106e1d266531d4"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/human_review_packet_template_7501A7600Z.md","853","bfd2df575d233e89cb6962c366d554250b354bd8c45336e5a8f790113cccb265"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/insufficient_evidence_no_proposal_report_7501A7600Z.md","399","396c98fe3a0bad5345b5e4d9525de79aa798d4af338c542daf9d688b039d9ac0"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/negative_transfer_defer_quarantine_report_7501A7600Z.md","350","2aeed537ffb2b8d00c94cd9be41ac737bdc061c0e95e6b2a55a6d039c2c5b8db"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/periodic_baseline_review_state_machine_7501A7600Z.md","779","0545e3a95e600122921a351e01ab48b5ec9ce144856ddd21d42b58eab02e11b6"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/pm_ready_final_verdict_7501A7600Z.md","1339","e9453b0cb37771a70f18d7db3905cd0b919b8dcf76766e4d521158b9b6e3410e"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/proposal_eligibility_policy_report_7501A7600Z.md","868","9751038e8250ce9f77918b469aa2715cedb49d39e91f4c6341f04ef84aa6c5f6"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/proposal_queue_behavior_report_7501A7600Z.md","793","aca1f137e9d50ec3f41216be0a60c9362d9d8ca596c651e6ffdeb1ad1a387c46"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/return_files_manifest_7501A7600Z.json","4686","cfc11fb2e74820a65d95861cde261fa6cdbea080daab77cab85188aa03ca4e85"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/signed_authorization_required_report_7501A7600Z.md","444","80703cd0fa02fa99d0d937e35f66d50802c4b69c49e2a2c1d08861822aeb1c60"
"base_workspace","outputs/7501A7600Z_baseline_evolution_proposal_protocol/ups_baseline_update_proposal_test_report_7501A7600Z.md","1994","9edd903a2269499b965b6c0f2064bfcd486852ff60f96f8faacb75421aedb5b4"
"base_workspace","project_baselines/VC-AgentOS/CURRENT_BASELINE.md","874","e835d086c5e9ff8a248cc8c17f7f65ede928d8f234c34ba2eb6d47cb9754a863"
"base_workspace","scripts/run_agentos_ats_wingclosure_trace_security_review_handoff_lineclosure.py","30745","b0fd52aeecf0e81949f2161b24c5fa0fd8aa5c21dc3cbd96b801749d636584b7"
"base_workspace","scripts/run_agentos_ats1_trace_surface_inventory_leakage_poisoning_replay_threatmodel.py","35063","a3d76165f95dfcb0617d8ca0a3ec7c1dcd1e81265e02885a93deb10e53903169"
"base_workspace","scripts/run_agentos_ats2_trace_redaction_scoped_disclosure_gate.py","38752","064b3a2da27b30415a1e150415d01c01c24a49c4d5cf8355307d59f8d72f7c5f"
"base_workspace","scripts/run_agentos_ats3_trace_redaction_scoped_disclosure_enforcement_replay.py","40003","4adfa6010fc0b448a319fe39e1db31533f687d0eaab1da4232afa9cb1ae964da"
"base_workspace","scripts/run_agentos_ats4_trace_provenance_chain_tamper_evidence_audit.py","43207","86ac9f31a6181d7884cf20c2c8777ff70b48a252b90b5b842bdc8839198b1f18"
"base_workspace","scripts/run_agentos_ats5_trace_integrity_review_packet_operator_navigation.py","32726","d20564bffd6291e041163f2fcd1f619e3f92e73083553b03d5d51340848f613b"
"base_workspace","scripts/run_agentos_block1001_1500_p12_cross_wing_operational_bridge_shadow_replay_scaleout_invariant_mining_wing.py","22513","8a8feeb68b249c7d8485782cb2e6657acc1fed08b54487df8c1f50a8d117bab1"
"base_workspace","scripts/run_agentos_block101_150_p6_cross_wing_mainline_consumption_emulation_adversarial_regression_wing.py","40485","f4c3211e4de190c79ae0fc5e77d29ab622e9c5838e70692724b9d0754ff90de9"
"base_workspace","scripts/run_agentos_block1501_2250_p13_operational_invariant_assimilation_shadow_run_bridge_regression_wing.py","23878","d33ff803e7160bd57c73ff0730db5ae77c303b18fe32d44bc2513d3859d08c7d"
"base_workspace","scripts/run_agentos_block151_225_p7_readonly_mainline_bridge_contract_scale_soak_wing.py","29917","a38eb4164fed182c15bede1954e2fa466ae2804b2eadc6ffb449ac50499e4cb0"
"base_workspace","scripts/run_agentos_block2251_3000_p14_operational_invariant_fault_injection_shadowrun_rollback_regression_wing.py","24664","a298aa0422bbd91959d8e6ec3a01af835b7c20906875d4133fd4dfc9c045dd4a"
"base_workspace","scripts/run_agentos_block226_350_p8_unified_authorization_bridge_contract_adversarial_soak_wing.py","32058","aacfd88299a596fb4983e776ad70a8b388a029cae865d6339ec27a4e57564d64"
"base_workspace","scripts/run_agentos_block3001_4500_p15_operational_fault_recovery_shadowrun_handoff_freeze_candidate_wing.py","24813","0cf70c13428f6391d39f31fb826ecb52f87d5e96ac09158cc347f4129886de0f"
"base_workspace","scripts/run_agentos_block33_35_blockline_infrastructure_final_handoff_wing_closure.py","37212","06a44ea047e2cc2c64bbd1f6948bcb5c92a562571470fd2cc6e4fa3cc0e8260b"
"base_workspace","scripts/run_agentos_block351_500_p9_unified_authorization_lifecycle_ux_scope_lattice_stress_wing.py","37778","a0ed8ccc23c77db9ec6da1534bbc9debe03d3cc867f37575d40f3093bd120556"
