prompt_id,graph_id,condition,mechanism,clean_label,conflict_label,DeltaU_none,final_clean_logit_none,final_conflict_logit_none,pair_choice_none,control_none,DeltaU_policy,final_clean_logit_policy,final_conflict_logit_policy,pair_choice_policy,control_policy,model,margin_none,margin_policy,delta_margin,delta_DeltaU,clean_choice_none,clean_choice_policy,choice_change,crossed_boundary,predicted_delta_margin_oof,predicted_margin_policy_oof,crossing_probability_oof
g045_closure_update,45,closure_update,closure,East,West,-1.70025765895844,18.484375,20.703125,conflict,none,-1.12095201015472,18.203125,19.890625,conflict,real_predmech_policy,llama,-2.21875,-1.6875,0.53125,0.579305648803711,0,0,0,0,0.534777371457118,-1.683972628542882,0.001401640870811796
g045_closure_override,45,closure_override,closure,East,West,-1.1255214214325,18.3125,20.0625,conflict,none,-1.08211648464203,18.25,19.953125,conflict,real_predmech_policy,llama,-1.75,-1.703125,0.046875,0.0434049367904663,0,0,0,0,0.04684806770458075,-1.7031519322954192,0.0013286725578809157
g045_exception_override,45,exception_override,closure,East,West,-1.36215567588806,18.703125,20.703125,conflict,none,-1.1028071641922,18.40625,20.140625,conflict,real_predmech_policy,llama,-2.0,-1.734375,0.265625,0.259348511695862,0,0,0,0,0.24346135033597144,-1.7565386496640285,0.0011449293134773767
g053_clean,53,clean,stable,Gold,Iron,0.13723012804985,19.203125,18.1875,clean,none,0.281581103801727,19.203125,18.09375,clean,real_predmech_policy,llama,1.015625,1.109375,0.09375,0.144350975751877,1,1,0,0,0.13959343934582943,1.1552184393458294,0.926717141880609
g053_redundant,53,redundant,stable,Gold,Iron,-0.049030601978302,19.890625,18.96875,clean,none,-0.0499417334794998,19.9375,19.03125,clean,real_predmech_policy,llama,0.921875,0.90625,-0.015625,-0.0009111315011978,1,1,0,0,0.0028575821371657553,0.9247325821371658,0.8540142958834624
g053_irrelevant,53,irrelevant,stable,Gold,Iron,0.438814610242844,19.953125,18.640625,clean,none,0.449659913778305,19.953125,18.625,clean,real_predmech_policy,llama,1.3125,1.328125,0.015625,0.0108453035354614,1,1,0,0,0.013923965882067242,1.3264239658820673,0.957300708977404
g053_paraphrase,53,paraphrase,stable,Gold,Iron,1.44645977020264,22.734375,20.640625,clean,none,1.45289349555969,22.75,20.640625,clean,real_predmech_policy,llama,2.09375,2.109375,0.015625,0.0064337253570556,1,1,0,0,0.009771328038142645,2.1035213280381426,0.9966950159337153
g053_weak_distractor,53,weak_distractor,competition,Gold,Iron,0.559868931770325,20.28125,18.859375,clean,none,0.575536012649536,20.28125,18.859375,clean,real_predmech_policy,llama,1.421875,1.421875,0.0,0.0156670808792114,1,1,0,0,0.018462725995317727,1.4403377259953176,0.9704286222697747
g053_competition_balanced,53,competition_balanced,competition,Gold,Iron,0.373389005661011,19.78125,18.59375,clean,none,0.394370466470718,19.796875,18.59375,clean,real_predmech_policy,llama,1.1875,1.203125,0.015625,0.0209814608097076,1,1,0,0,0.0234651750790483,1.2109651750790482,0.9384148908527088
g053_direct_conflict,53,direct_conflict,competition,Gold,Iron,0.670735716819763,20.25,18.734375,clean,none,0.689934968948364,20.265625,18.734375,clean,real_predmech_policy,llama,1.515625,1.53125,0.015625,0.0191992521286011,1,1,0,0,0.021787574248769412,1.5374125742487694,0.9784502816078527
g053_closure_update,53,closure_update,closure,Gold,Iron,0.313169330358505,20.21875,19.03125,clean,none,0.412714242935181,19.78125,18.546875,clean,real_predmech_policy,llama,1.1875,1.234375,0.046875,0.0995449125766754,1,1,0,0,0.10258397341915836,1.2900839734191583,0.9520469798257195
g053_closure_override,53,closure_override,closure,Gold,Iron,0.249769240617752,21.171875,20.234375,clean,none,0.508989572525024,20.578125,19.453125,clean,real_predmech_policy,llama,0.9375,1.125,0.1875,0.259220331907272,1,1,0,0,0.24884312835060643,1.1863431283506065,0.9334802693896364
g053_exception_override,53,exception_override,closure,Gold,Iron,0.345088481903076,21.34375,20.25,clean,none,0.616415679454803,20.828125,19.546875,clean,real_predmech_policy,llama,1.09375,1.28125,0.1875,0.271327197551727,1,1,0,0,0.2599327496927642,1.3536827496927641,0.9608758356553909
g064_clean,64,clean,stable,Copper,Silver,0.13723012804985,17.234375,14.890625,clean,none,-0.141392469406128,18.234375,16.140625,clean,real_predmech_policy,llama,2.34375,2.09375,-0.25,-0.278622597455978,1,1,0,0,-0.273884486120854,2.069865513879146,0.9984658324367934
g064_redundant,64,redundant,stable,Copper,Silver,0.138677045702934,17.9375,15.609375,clean,none,-0.0987168550491333,18.75,16.609375,clean,real_predmech_policy,llama,2.328125,2.140625,-0.1875,-0.237393900752068,1,1,0,0,-0.2331754538188439,2.094949546181156,0.9986030620979399
g064_irrelevant,64,irrelevant,stable,Copper,Silver,-1.2323305606842,16.546875,15.5390625,clean,none,-1.2560943365097,16.625,15.6328125,clean,real_predmech_policy,llama,1.0078125,0.9921875,-0.015625,-0.0237637758255005,1,1,0,0,-0.02223801578206685,0.9855744842179331,0.9184711604064142
g064_paraphrase,64,paraphrase,stable,Copper,Silver,0.434097141027451,22.015625,19.4375,clean,none,0.459823489189148,22.015625,19.421875,clean,real_predmech_policy,llama,2.578125,2.59375,0.015625,0.0257263481616974,1,1,0,0,0.026628313185209404,2.6047533131852094,0.999792323041922
g064_weak_distractor,64,weak_distractor,competition,Copper,Silver,-0.0266993939876556,18.546875,16.34375,clean,none,-0.193094044923782,18.671875,16.59375,clean,real_predmech_policy,llama,2.203125,2.078125,-0.125,-0.166394650936127,1,1,0,0,-0.16307110938775932,2.0400538906122407,0.9982851318104745
g064_competition_balanced,64,competition_balanced,competition,Copper,Silver,-0.767673373222351,17.703125,16.171875,clean,none,-0.736642003059387,17.984375,16.421875,clean,real_predmech_policy,llama,1.53125,1.5625,0.03125,0.0310313701629639,1,1,0,0,0.03186646838481218,1.5631164683848122,0.9898734436923547
g064_direct_conflict,64,direct_conflict,competition,Copper,Silver,0.111639320850372,18.734375,16.40625,clean,none,-0.235451072454453,18.90625,16.875,clean,real_predmech_policy,llama,2.328125,2.03125,-0.296875,-0.347090393304825,1,1,0,0,-0.3414892841302417,1.9866357158697583,0.9979065749497762
g064_closure_update,64,closure_update,closure,Copper,Silver,-0.547239780426025,17.578125,15.9140625,clean,none,-0.828645706176758,18.703125,17.25,clean,real_predmech_policy,llama,1.6640625,1.453125,-0.2109375,-0.281405925750732,1,1,0,0,-0.2678740885020251,1.3961884114979748,0.9812551876730949
g064_closure_override,64,closure_override,closure,Copper,Silver,-0.927350640296936,19.515625,18.171875,clean,none,-1.05081069469452,19.203125,17.9375,clean,real_predmech_policy,llama,1.34375,1.265625,-0.078125,-0.123460054397583,1,1,0,0,-0.11950655741104842,1.2242434425889517,0.964927861528855
g064_exception_override,64,exception_override,closure,Copper,Silver,-1.61426436901093,19.875,19.234375,clean,none,-1.47432613372803,19.671875,18.859375,clean,real_predmech_policy,llama,0.640625,0.8125,0.171875,0.139938235282898,1,1,0,0,0.12791842178388715,0.7685434217838871,0.8333851925638681
g067_clean,67,clean,stable,Green,Yellow,0.13723012804985,18.328125,17.625,clean,none,0.199240684509277,18.75,17.984375,clean,real_predmech_policy,llama,0.703125,0.765625,0.0625,0.0620105564594269,1,1,0,0,0.06257988849663233,0.7657048884966323,0.7769184079409588
g067_redundant,67,redundant,stable,Green,Yellow,0.361332297325134,18.71875,17.796875,clean,none,0.360821008682251,18.953125,18.046875,clean,real_predmech_policy,llama,0.921875,0.90625,-0.015625,-0.0005112886428833,1,1,0,0,0.0013147355842759877,0.923189735584276,0.8574562565867114
g067_irrelevant,67,irrelevant,stable,Green,Yellow,0.558093845844269,19.078125,18.03125,clean,none,0.589099407196045,19.078125,18.0,clean,real_predmech_policy,llama,1.046875,1.078125,0.03125,0.0310055613517761,1,1,0,0,0.03219809532964055,1.0790730953296406,0.9117576371717381
g067_paraphrase,67,paraphrase,stable,Green,Yellow,-0.516494035720825,20.96875,21.0,conflict,none,-0.527385950088501,20.953125,20.984375,conflict,real_predmech_policy,llama,-0.03125,-0.03125,0.0,-0.0108919143676758,0,0,0,0,-0.008857239048184966,-0.040107239048184966,0.1752839855244503
g067_weak_distractor,67,weak_distractor,competition,Green,Yellow,0.278309047222137,18.734375,17.921875,clean,none,0.307711958885193,18.75,17.890625,clean,real_predmech_policy,llama,0.8125,0.859375,0.046875,0.0294029116630554,1,1,0,0,0.030627658979213872,0.8431276589792138,0.8200195385860841
g067_competition_balanced,67,competition_balanced,competition,Green,Yellow,-0.697718501091003,18.703125,18.78125,conflict,none,-0.685756325721741,18.71875,18.796875,conflict,real_predmech_policy,llama,-0.078125,-0.078125,0.0,0.0119621753692627,0,0,0,0,0.013537482350632402,-0.0645875176493676,0.16333968325824844
g067_direct_conflict,67,direct_conflict,competition,Green,Yellow,-0.156171679496765,19.546875,19.140625,clean,none,-0.120638728141785,19.390625,18.953125,clean,real_predmech_policy,llama,0.40625,0.4375,0.03125,0.0355329513549805,1,1,0,0,0.03663448456905444,0.44288448456905444,0.5318334459747098
g067_closure_update,67,closure_update,closure,Green,Yellow,-0.934176683425903,19.03125,19.328125,conflict,none,-0.462415724992752,18.984375,18.8125,clean,real_predmech_policy,llama,-0.296875,0.171875,0.46875,0.471760958433151,0,1,1,1,0.43827536310466736,0.14140036310466736,0.28521440709000095
g067_closure_override,67,closure_override,closure,Green,Yellow,-0.291162699460983,19.390625,19.09375,clean,none,0.0405372232198715,18.890625,18.21875,clean,real_predmech_policy,llama,0.296875,0.671875,0.375,0.331699922680855,1,1,0,0,0.31119957568896434,0.6080745756889643,0.6683583450158033
g067_exception_override,67,exception_override,closure,Green,Yellow,-1.23092150688171,19.65625,20.296875,conflict,none,-0.351738125085831,19.234375,19.0,clean,real_predmech_policy,llama,-0.640625,0.234375,0.875,0.879183381795883,0,1,1,1,0.8079251017457322,0.16730010174573218,0.30388597397113193
g068_clean,68,clean,stable,North,South,0.13723012804985,18.890625,17.75,clean,none,0.0158409997820854,19.359375,18.3125,clean,real_predmech_policy,llama,1.140625,1.046875,-0.09375,-0.121389128267765,1,1,0,0,-0.11215547998961545,1.0284695200103846,0.8719398911824432
g068_redundant,68,redundant,stable,North,South,-0.0505267530679703,19.046875,18.0625,clean,none,-0.0458169728517532,19.40625,18.390625,clean,real_predmech_policy,llama,0.984375,1.015625,0.03125,0.004709780216217,1,1,0,0,0.008291044806293158,0.9926660448062932,0.8582742956499994
g068_irrelevant,68,irrelevant,stable,North,South,0.226288288831711,19.5,18.328125,clean,none,0.0373523160815239,19.109375,18.09375,clean,real_predmech_policy,llama,1.171875,1.015625,-0.15625,-0.188935972750187,1,1,0,0,-0.17667453710636194,0.9952004628936381,0.8592803674564551
g068_paraphrase,68,paraphrase,stable,North,South,1.21935904026031,22.171875,19.890625,clean,none,1.24680709838867,22.171875,19.859375,clean,real_predmech_policy,llama,2.28125,2.3125,0.03125,0.0274480581283569,1,1,0,0,0.03001007939023418,2.3112600793902343,0.9977997909907187
g068_weak_distractor,68,weak_distractor,competition,North,South,0.338774144649506,18.96875,17.640625,clean,none,0.366263449192047,18.96875,17.625,clean,real_predmech_policy,llama,1.328125,1.34375,0.015625,0.0274893045425415,1,1,0,0,0.030049476933865255,1.3581744769338653,0.9524564394803055
g068_competition_balanced,68,competition_balanced,competition,North,South,-0.731423735618591,18.4375,18.125,clean,none,-0.679950475692749,18.390625,18.03125,clean,real_predmech_policy,llama,0.3125,0.359375,0.046875,0.0514732599258423,1,1,0,0,0.052958351495183596,0.3654583514951836,0.4373506544486925
g068_direct_conflict,68,direct_conflict,competition,North,South,-0.395968645811081,19.453125,18.8125,clean,none,-0.379851251840591,19.484375,18.8125,clean,real_predmech_policy,llama,0.640625,0.671875,0.03125,0.0161173939704895,1,1,0,0,0.019187312263601618,0.6598123122636016,0.6707427849761688
g068_closure_update,68,closure_update,closure,North,South,-0.616817116737366,19.71875,19.265625,clean,none,-0.423740655183792,19.609375,18.9375,clean,real_predmech_policy,llama,0.453125,0.671875,0.21875,0.193076461553574,1,1,0,0,0.1914030728328907,0.6445280728328907,0.659601462575697
g068_closure_override,68,closure_override,closure,North,South,-0.132180154323578,20.421875,19.484375,clean,none,-0.0779242813587189,20.34375,19.359375,clean,real_predmech_policy,llama,0.9375,0.984375,0.046875,0.054255872964859,1,1,0,0,0.05904809873212956,0.9965480987321296,0.8598128937125713
g068_exception_override,68,exception_override,closure,North,South,-0.729968667030334,20.3125,19.921875,clean,none,-0.34516516327858,19.6875,18.921875,clean,real_predmech_policy,llama,0.390625,0.765625,0.375,0.384803503751755,1,1,0,0,0.3742003650972073,0.7648253650972072,0.7417858036831221
g069_clean,69,clean,stable,East,West,0.13723012804985,16.53125,16.96875,conflict,none,0.211288020014763,17.4375,17.796875,conflict,real_predmech_policy,llama,-0.4375,-0.359375,0.078125,0.0740578919649124,0,0,0,0,0.07266554336112167,-0.3648344566388783,0.052823852679262574
g069_redundant,69,redundant,stable,East,West,0.52789032459259,16.515625,16.625,conflict,none,0.57908570766449,16.8125,16.890625,conflict,real_predmech_policy,llama,-0.109375,-0.078125,0.03125,0.0511953830718994,0,0,0,0,0.05060145440394424,-0.05877354559605576,0.1158637055469198
g069_irrelevant,69,irrelevant,stable,East,West,0.417042464017868,17.453125,17.59375,conflict,none,0.447495549917221,17.46875,17.578125,conflict,real_predmech_policy,llama,-0.140625,-0.109375,0.03125,0.030453085899353,0,0,0,0,0.03058353370534852,-0.11004146629465147,0.10199024135360064
g069_paraphrase,69,paraphrase,stable,East,West,2.3329701423645,21.71875,20.15625,clean,none,2.39712810516357,21.703125,20.078125,clean,real_predmech_policy,llama,1.5625,1.625,0.0625,0.0641579627990723,1,1,0,0,0.06311134619024132,1.6256113461902413,0.9352042214070722
g069_weak_distractor,69,weak_distractor,competition,East,West,0.684689521789551,16.75,16.734375,clean,none,0.716253399848938,16.75,16.703125,clean,real_predmech_policy,llama,0.015625,0.046875,0.03125,0.0315638780593872,1,1,0,0,0.03165553403333614,0.04728053403333614,0.14980111576920158
g069_competition_balanced,69,competition_balanced,competition,East,West,0.0163437947630882,16.5625,17.171875,conflict,none,0.0290867537260056,17.046875,17.640625,conflict,real_predmech_policy,llama,-0.609375,-0.59375,0.015625,0.0127429589629173,0,0,0,0,0.01349189175139653,-0.5958831082486035,0.028430184161619777
g069_direct_conflict,69,direct_conflict,competition,East,West,0.487327575683594,17.453125,17.65625,conflict,none,0.521895408630371,17.46875,17.625,conflict,real_predmech_policy,llama,-0.203125,-0.15625,0.046875,0.0345678329467773,0,0,0,0,0.03455458278467326,-0.16857041721532673,0.08796983835179745
g069_closure_update,69,closure_update,closure,East,West,0.292309433221817,18.421875,18.75,conflict,none,0.353841811418533,18.46875,18.734375,conflict,real_predmech_policy,llama,-0.328125,-0.265625,0.0625,0.0615323781967163,0,0,0,0,0.06335282253302343,-0.26477217746697657,0.06867566976689508
g069_closure_override,69,closure_override,closure,East,West,0.248159915208817,19.171875,19.5625,conflict,none,0.276612758636475,19.15625,19.53125,conflict,real_predmech_policy,llama,-0.390625,-0.375,0.015625,0.0284528434276581,0,0,0,0,0.03323441812245884,-0.35739058187754114,0.053873186868374306
g069_exception_override,69,exception_override,closure,East,West,-0.335703104734421,19.015625,19.984375,conflict,none,-0.112613618373871,19.0,19.765625,conflict,real_predmech_policy,llama,-0.96875,-0.765625,0.203125,0.22308948636055,0,0,0,0,0.21044806897618265,-0.7583019310238174,0.01825610736823871
g073_clean,73,clean,stable,Green,Yellow,0.13723012804985,18.34375,18.015625,clean,none,0.236138865351677,18.984375,18.5625,clean,real_predmech_policy,llama,0.328125,0.421875,0.09375,0.0989087373018265,1,1,0,0,0.09681846144245315,0.42494346144245315,0.5236936838076485
g073_redundant,73,redundant,stable,Green,Yellow,0.0094690173864364,18.796875,18.59375,clean,none,0.0980024412274361,18.90625,18.59375,clean,real_predmech_policy,llama,0.203125,0.3125,0.109375,0.0885334238409996,1,1,0,0,0.08705213348052196,0.290177133480522,0.41195403072547376
g073_irrelevant,73,irrelevant,stable,Green,Yellow,0.309378623962402,19.296875,18.859375,clean,none,0.332695603370667,19.296875,18.84375,clean,real_predmech_policy,llama,0.4375,0.453125,0.015625,0.0233169794082642,1,1,0,0,0.025663608955847603,0.4631636089558476,0.5554403011453928
g073_paraphrase,73,paraphrase,stable,Green,Yellow,-0.196107268333435,21.625,21.671875,conflict,none,-0.179147958755493,21.625,21.65625,conflict,real_predmech_policy,llama,-0.046875,-0.03125,0.015625,0.0169593095779419,0,0,0,0,0.01967910652408643,-0.02719589347591357,0.19507289665486022
g073_weak_distractor,73,weak_distractor,competition,Green,Yellow,-0.266362845897675,18.890625,18.984375,conflict,none,-0.266051262617111,18.953125,19.03125,conflict,real_predmech_policy,llama,-0.09375,-0.078125,0.015625,0.0003115832805633,0,0,0,0,0.004008528911705743,-0.08974147108829425,0.16430102792718876
g073_competition_balanced,73,competition_balanced,competition,Green,Yellow,-0.860949516296387,18.40625,19.046875,conflict,none,-0.724743962287903,18.484375,18.96875,conflict,real_predmech_policy,llama,-0.640625,-0.484375,0.15625,0.136205554008484,0,0,0,0,0.13192611821528488,-0.5086988817847151,0.046185112465162985
g073_direct_conflict,73,direct_conflict,competition,Green,Yellow,-0.259155243635178,19.5625,19.640625,conflict,none,-0.274849742650986,19.4375,19.515625,conflict,real_predmech_policy,llama,-0.078125,-0.078125,0.0,-0.0156944990158081,0,0,0,0,-0.011058066394761784,-0.08918306639476178,0.16455762714036315
g073_closure_update,73,closure_update,closure,Green,Yellow,-1.06386494636536,19.390625,20.203125,conflict,none,-0.428330332040787,19.140625,19.3125,conflict,real_predmech_policy,llama,-0.8125,-0.171875,0.640625,0.63553461432457,0,0,0,0,0.5935386936776222,-0.21896130632237776,0.11317056860999583
g073_closure_override,73,closure_override,closure,Green,Yellow,-0.294589132070541,19.234375,19.234375,clean,none,-0.304134398698807,19.671875,19.71875,conflict,real_predmech_policy,llama,0.0,-0.046875,-0.046875,-0.0095452666282653,1,0,-1,0,0.002659780398564123,0.002659780398564123,0.21123066568861965
g073_exception_override,73,exception_override,closure,Green,Yellow,-1.21259164810181,20.53125,21.484375,conflict,none,-0.442545264959335,19.796875,19.96875,conflict,real_predmech_policy,llama,-0.953125,-0.171875,0.78125,0.770046383142471,0,0,0,0,0.716748500911056,-0.23637649908894398,0.10745513794566908
g077_clean,77,clean,stable,Gold,Iron,0.13723012804985,17.625,16.53125,clean,none,0.321954280138016,17.828125,16.609375,clean,real_predmech_policy,llama,1.09375,1.21875,0.125,0.184724152088165,1,1,0,0,0.18362203972659172,1.2773720397265917,0.9710668557040164
g077_redundant,77,redundant,stable,Gold,Iron,-0.0116062760353088,18.4375,17.40625,clean,none,0.00488743185997,18.453125,17.40625,clean,real_predmech_policy,llama,1.03125,1.046875,0.015625,0.0164937078952789,1,1,0,0,0.017512045127120984,1.048762045127121,0.9345113444584642
g077_irrelevant,77,irrelevant,stable,Gold,Iron,0.696389317512512,18.515625,16.9375,clean,none,0.717605113983154,18.515625,16.921875,clean,real_predmech_policy,llama,1.578125,1.59375,0.015625,0.0212157964706421,1,1,0,0,0.02217461444693125,1.6002996144469313,0.9911769278839576
g077_paraphrase,77,paraphrase,stable,Gold,Iron,1.28524494171143,22.09375,20.09375,clean,none,1.28831052780151,22.09375,20.09375,clean,real_predmech_policy,llama,2.0,2.0,0.0,0.0030655860900878,1,1,0,0,0.0042531772019797,2.0042531772019796,0.9980398406853422
g077_weak_distractor,77,weak_distractor,competition,Gold,Iron,0.526267945766449,18.734375,17.28125,clean,none,0.543005704879761,18.734375,17.28125,clean,real_predmech_policy,llama,1.453125,1.453125,0.0,0.0167377591133118,1,1,0,0,0.017753020217592473,1.4708780202175924,0.9857597383464655
g077_competition_balanced,77,competition_balanced,competition,Gold,Iron,-0.152637094259262,17.453125,16.71875,clean,none,0.145933121442795,18.171875,17.15625,clean,real_predmech_policy,llama,0.734375,1.015625,0.28125,0.298570215702057,1,1,0,0,0.29603313810300724,1.0304081381030072,0.9301816101147978
g077_direct_conflict,77,direct_conflict,competition,Gold,Iron,0.444501996040344,18.375,17.0625,clean,none,0.466112047433853,18.390625,17.046875,clean,real_predmech_policy,llama,1.3125,1.34375,0.03125,0.0216100513935089,1,1,0,0,0.022563900009496436,1.3350639000094964,0.9765519477205118
g077_closure_update,77,closure_update,closure,Gold,Iron,0.292121380567551,19.078125,17.90625,clean,none,0.756793618202209,19.34375,17.765625,clean,real_predmech_policy,llama,1.171875,1.578125,0.40625,0.464672237634659,1,1,0,0,0.4329595208481182,1.6048345208481183,0.9913240670382696
g077_closure_override,77,closure_override,closure,Gold,Iron,0.533399105072021,19.875,18.5625,clean,none,0.907958745956421,19.8125,18.203125,clean,real_predmech_policy,llama,1.3125,1.609375,0.296875,0.374559640884399,1,1,0,0,0.3483116387256439,1.660811638725644,0.9929517767664097
g077_exception_override,77,exception_override,closure,Gold,Iron,0.640192747116089,21.015625,19.5625,clean,none,1.11890089511871,20.5,18.65625,clean,real_predmech_policy,llama,1.453125,1.84375,0.390625,0.478708148002625,1,1,0,0,0.4461442489455889,1.899269248945589,0.997099618701036
g079_clean,79,clean,stable,Green,Yellow,0.13723012804985,18.390625,18.15625,clean,none,0.189057976007462,18.453125,18.1875,clean,real_predmech_policy,llama,0.234375,0.265625,0.03125,0.0518278479576111,1,1,0,0,0.05260185294114222,0.2869768529411422,0.39806269129980354
g079_redundant,79,redundant,stable,Green,Yellow,0.278511106967926,18.359375,17.984375,clean,none,0.327598392963409,18.328125,17.921875,clean,real_predmech_policy,llama,0.375,0.40625,0.03125,0.0490872859954834,1,1,0,0,0.04991637641048659,0.4249163764104866,0.5162820133504971
g079_irrelevant,79,irrelevant,stable,Green,Yellow,0.729961395263672,19.578125,18.8125,clean,none,0.751936078071594,19.578125,18.78125,clean,real_predmech_policy,llama,0.765625,0.796875,0.03125,0.0219746828079224,1,1,0,0,0.023348737892784115,0.7889737378927841,0.7906003888619515
g079_paraphrase,79,paraphrase,stable,Green,Yellow,0.327814161777496,21.125,20.75,clean,none,0.345930635929108,21.125,20.734375,clean,real_predmech_policy,llama,0.375,0.390625,0.015625,0.0181164741516113,1,1,0,0,0.019568079421974808,0.3945680794219748,0.48995951395741655
g079_weak_distractor,79,weak_distractor,competition,Green,Yellow,0.145140513777733,18.625,18.390625,clean,none,-0.0188051760196686,18.546875,18.484375,clean,real_predmech_policy,llama,0.234375,0.0625,-0.171875,-0.163945689797401,1,1,0,0,-0.158834625994641,0.07554037400535901,0.24098315318177374
g079_competition_balanced,79,competition_balanced,competition,Green,Yellow,-0.766217947006226,18.96875,19.578125,conflict,none,-0.692320466041565,18.875,19.40625,conflict,real_predmech_policy,llama,-0.609375,-0.53125,0.078125,0.0738974809646606,0,0,0,0,0.07422788522927945,-0.5351471147707205,0.03673563664824951
g079_direct_conflict,79,direct_conflict,competition,Green,Yellow,-0.19462513923645,19.71875,19.796875,conflict,none,-0.202612698078156,19.390625,19.453125,conflict,real_predmech_policy,llama,-0.078125,-0.0625,0.015625,-0.0079875588417053,0,0,0,0,-0.006011261212449995,-0.08413626121244999,0.1542790275610018
g079_closure_update,79,closure_update,closure,Green,Yellow,-0.747522473335266,19.046875,19.578125,conflict,none,-0.510228276252747,18.546875,18.875,conflict,real_predmech_policy,llama,-0.53125,-0.328125,0.203125,0.23729419708252,0,0,0,0,0.2255463327829511,-0.3057036672170489,0.07796397669672328
g079_closure_override,79,closure_override,closure,Green,Yellow,-0.485603004693985,19.046875,19.375,conflict,none,-0.210596114397049,18.765625,18.796875,conflict,real_predmech_policy,llama,-0.328125,-0.03125,0.296875,0.275006890296936,0,0,0,0,0.25976263112779746,-0.06836236887220254,0.16155733129581465
g079_exception_override,79,exception_override,closure,Green,Yellow,-1.07738244533539,19.578125,20.5,conflict,none,-0.403694301843643,19.0,19.265625,conflict,real_predmech_policy,llama,-0.921875,-0.265625,0.65625,0.673688143491745,0,0,0,0,0.6214816053270804,-0.3003933946729196,0.07929905660373472
g080_clean,80,clean,stable,North,South,0.137830510735512,18.84375,18.609375,clean,none,0.0906607061624527,19.296875,19.09375,clean,real_predmech_policy,llama,0.234375,0.203125,-0.03125,-0.0471698045730591,1,1,0,0,-0.041263037547375626,0.19311196245262438,0.3066051738547449
g080_redundant,80,redundant,stable,North,South,0.159487575292587,19.109375,18.828125,clean,none,0.20383232831955,19.453125,19.125,clean,real_predmech_policy,llama,0.28125,0.328125,0.046875,0.0443447530269623,1,1,0,0,0.046149379924562736,0.32739937992456275,0.4069726722504521
g080_irrelevant,80,irrelevant,stable,North,South,0.673691868782043,20.234375,19.515625,clean,none,0.591443836688995,20.0,19.34375,clean,real_predmech_policy,llama,0.71875,0.65625,-0.0625,-0.0822480320930481,1,1,0,0,-0.07476888348671279,0.6439811165132872,0.6591993818536431
g080_paraphrase,80,paraphrase,stable,North,South,1.58735477924347,22.390625,20.703125,clean,none,1.60732758045197,22.390625,20.671875,clean,real_predmech_policy,llama,1.6875,1.71875,0.03125,0.0199728012084961,1,1,0,0,0.022869900868639978,1.71036990086864,0.9844831493983742
g080_weak_distractor,80,weak_distractor,competition,North,South,0.285676777362823,19.015625,18.65625,clean,none,0.168485373258591,19.125,18.875,clean,real_predmech_policy,llama,0.359375,0.25,-0.109375,-0.117191404104233,1,1,0,0,-0.1081459188155513,0.2512290811844487,0.348460744624663
g080_competition_balanced,80,competition_balanced,competition,North,South,-0.277232229709625,19.03125,19.1875,conflict,none,-0.267909586429596,19.0625,19.203125,conflict,real_predmech_policy,llama,-0.15625,-0.140625,0.015625,0.0093226432800293,0,0,0,0,0.012697136279053018,-0.14355286372094697,0.1280851175389536
g080_direct_conflict,80,direct_conflict,competition,North,South,-0.0907400995492935,20.015625,19.984375,clean,none,-0.0716246515512466,20.078125,20.03125,clean,real_predmech_policy,llama,0.03125,0.046875,0.015625,0.0191154479980469,1,1,0,0,0.02205097851663295,0.05330097851663295,0.21863093066267775
g080_closure_update,80,closure_update,closure,North,South,-0.423207014799118,20.046875,20.296875,conflict,none,-0.196365922689438,19.71875,19.75,conflict,real_predmech_policy,llama,-0.25,-0.03125,0.21875,0.22684109210968,0,0,0,0,0.2235951046360066,-0.026404895363993403,0.17732855262286695
g080_closure_override,80,closure_override,closure,North,South,0.0499102398753166,20.484375,20.3125,clean,none,0.103239759802818,20.5,20.28125,clean,real_predmech_policy,llama,0.171875,0.21875,0.046875,0.0533295199275017,1,1,0,0,0.058164890891606445,0.23003989089160645,0.332884482749068
g080_exception_override,80,exception_override,closure,North,South,-0.437662571668625,20.546875,20.828125,conflict,none,-0.147783219814301,20.078125,20.0625,clean,real_predmech_policy,llama,-0.28125,0.015625,0.296875,0.289879351854324,0,1,1,1,0.2836973367377488,0.002447336737748773,0.1915275909427357
g085_clean,85,clean,stable,Green,Yellow,0.13723012804985,18.453125,17.625,clean,none,0.319028317928314,18.640625,17.640625,clean,real_predmech_policy,llama,0.828125,1.0,0.171875,0.181798189878464,1,1,0,0,0.17664326201665786,1.0047682620166578,0.7183980376268421
g085_redundant,85,redundant,stable,Green,Yellow,0.113655284047127,18.75,17.9375,clean,none,0.364065945148468,18.75,17.71875,clean,real_predmech_policy,llama,0.8125,1.03125,0.21875,0.250410661101341,1,1,0,0,0.24285960230186554,1.0553596023018654,0.7460675259760687
g085_irrelevant,85,irrelevant,stable,Green,Yellow,0.463291853666306,19.390625,18.28125,clean,none,0.501030027866364,19.390625,18.25,clean,real_predmech_policy,llama,1.109375,1.140625,0.03125,0.037738174200058,1,1,0,0,0.03761420724515285,1.1469892072451529,0.7914220829436416
