task,representation,prompt_id,metric,value
arc_challenge,cached_truncated_raw,Mercury_400885,future_alignment,-0.02774645760655403
arc_challenge,cached_truncated_raw,Mercury_412551,future_alignment,-0.014706497080624104
arc_challenge,cached_truncated_raw,Mercury_7193043,future_alignment,-0.027011381462216377
arc_challenge,cached_truncated_raw,Mercury_7181685,future_alignment,-0.024779070168733597
arc_challenge,cached_truncated_raw,LEAP_2006_8_10412,future_alignment,-0.03122863546013832
arc_challenge,cached_truncated_raw,Mercury_7215180,future_alignment,-0.014048108831048012
arc_challenge,cached_truncated_raw,Mercury_7145513,future_alignment,-0.030288878828287125
arc_challenge,cached_truncated_raw,MEA_2010_8_11,future_alignment,-0.0195902269333601
arc_challenge,cached_truncated_raw,Mercury_SC_407695,leave_one_out_alignment,-0.05332702025771141
arc_challenge,cached_truncated_raw,Mercury_7103565,leave_one_out_alignment,-0.039541713893413544
arc_challenge,cached_truncated_raw,MDSA_2009_5_16,leave_one_out_alignment,-0.051145147532224655
arc_challenge,cached_truncated_raw,Mercury_7027230,leave_one_out_alignment,-0.053989775478839874
arc_challenge,cached_truncated_raw,Mercury_SC_405487,leave_one_out_alignment,-0.0574030838906765
arc_challenge,cached_truncated_raw,Mercury_7032743,leave_one_out_alignment,-0.05201275274157524
arc_challenge,cached_truncated_raw,Mercury_7205135,leave_one_out_alignment,-0.04507865384221077
arc_challenge,cached_truncated_raw,MDSA_2007_4_52,leave_one_out_alignment,-0.05663544684648514
arc_challenge,cached_truncated_raw,Mercury_7103215,leave_one_out_alignment,-0.06576720625162125
arc_challenge,cached_truncated_raw,Mercury_192168,leave_one_out_alignment,-0.06060602888464928
arc_challenge,cached_truncated_raw,Mercury_SC_412337,leave_one_out_alignment,-0.04167310521006584
arc_challenge,cached_truncated_raw,Mercury_7162838,leave_one_out_alignment,-0.055736422538757324
arc_challenge,cached_truncated_raw,Mercury_7159775,leave_one_out_alignment,-0.057871751487255096
arc_challenge,cached_truncated_raw,Mercury_7195440,leave_one_out_alignment,-0.05376840755343437
arc_challenge,cached_truncated_raw,Mercury_7017990,leave_one_out_alignment,-0.05732887610793114
arc_challenge,cached_truncated_raw,TIMSS_2007_4_pg90,leave_one_out_alignment,-0.03662604093551636
arc_challenge,cached_truncated_raw,Mercury_7198380,leave_one_out_alignment,-0.05341529846191406
arc_challenge,cached_truncated_raw,NAEP_2005_8_S11+14,leave_one_out_alignment,-0.047866515815258026
arc_challenge,cached_truncated_raw,Mercury_192290,leave_one_out_alignment,-0.04917795583605766
arc_challenge,cached_truncated_raw,Mercury_7192990,leave_one_out_alignment,-0.06175144389271736
arc_challenge,cached_truncated_raw,Mercury_7217053,leave_one_out_alignment,-0.06252285093069077
arc_challenge,cached_truncated_raw,Mercury_7179358,leave_one_out_alignment,-0.04923037439584732
arc_challenge,cached_truncated_raw,MCAS_2005_8_5,leave_one_out_alignment,-0.06790723651647568
arc_challenge,cached_truncated_raw,MCAS_2000_8_10,leave_one_out_alignment,-0.07691996544599533
arc_challenge,cached_truncated_raw,Mercury_7187915,leave_one_out_alignment,-0.060221392661333084
arc_challenge,cached_truncated_raw,Mercury_7189823,leave_one_out_alignment,-0.030351517722010612
arc_challenge,cached_truncated_raw,Mercury_405454,leave_one_out_alignment,-0.05121123418211937
arc_challenge,cached_truncated_raw,MCAS_2012_5_8,leave_one_out_alignment,-0.0482543408870697
arc_challenge,cached_truncated_raw,Mercury_SC_LBS10040,leave_one_out_alignment,-0.0645756870508194
arc_challenge,cached_truncated_raw,Mercury_7115063,leave_one_out_alignment,-0.054611898958683014
arc_challenge,cached_truncated_raw,MCAS_2015_8_7,leave_one_out_alignment,-0.03562665730714798
arc_challenge,cached_truncated_raw,Mercury_184765,leave_one_out_alignment,-0.053109463304281235
arc_challenge,cached_truncated_raw,ACTAAP_2013_7_17,leave_one_out_alignment,-0.05328436568379402
arc_challenge,cached_truncated_raw,Mercury_7248238,leave_one_out_alignment,-0.061016734689474106
arc_challenge,cached_truncated_raw,Mercury_SC_410964,leave_one_out_alignment,-0.05208422616124153
arc_challenge,cached_truncated_raw,MCAS_8_2015_11,leave_one_out_alignment,-0.04087285324931145
arc_challenge,cached_truncated_raw,Mercury_7183733,leave_one_out_alignment,-0.06748177111148834
arc_challenge,cached_truncated_raw,MDSA_2010_5_18,leave_one_out_alignment,-0.06023966521024704
arc_challenge,cached_truncated_raw,LEAP__7_10354,leave_one_out_alignment,-0.06793785840272903
arc_challenge,cached_truncated_raw,Mercury_7282608,leave_one_out_alignment,-0.056904830038547516
arc_challenge,cached_truncated_raw,Mercury_7071365,leave_one_out_alignment,-0.06389560550451279
arc_challenge,cached_truncated_raw,Mercury_SC_407169,leave_one_out_alignment,-0.04933395981788635
arc_challenge,cached_truncated_raw,ACTAAP_2007_7_5,leave_one_out_alignment,-0.04927460476756096
arc_challenge,cached_truncated_raw,Mercury_7207358,leave_one_out_alignment,-0.06512375921010971
arc_challenge,cached_truncated_raw,Mercury_7245893,leave_one_out_alignment,-0.0588541217148304
arc_challenge,cached_truncated_raw,Mercury_7223038,leave_one_out_alignment,-0.026462094858288765
arc_challenge,cached_truncated_raw,Mercury_SC_415541,leave_one_out_alignment,-0.049409449100494385
arc_challenge,cached_truncated_raw,Mercury_7236023,leave_one_out_alignment,-0.02537594735622406
arc_challenge,cached_truncated_raw,Mercury_417146,leave_one_out_alignment,-0.0547138974070549
arc_challenge,cached_truncated_raw,Mercury_7128695,leave_one_out_alignment,-0.07487445324659348
arc_challenge,cached_truncated_raw,Mercury_7270008,leave_one_out_alignment,-0.06278403103351593
arc_challenge,cached_truncated_raw,Mercury_7242743,leave_one_out_alignment,-0.05489809438586235
arc_challenge,cached_truncated_raw,Mercury_SC_400655,leave_one_out_alignment,-0.04730880260467529
arc_challenge,cached_truncated_raw,Mercury_7100695,leave_one_out_alignment,-0.044017259031534195
arc_challenge,cached_truncated_raw,MSA_2013_8_3,leave_one_out_alignment,-0.0539909265935421
arc_challenge,cached_truncated_raw,MCAS_2013_8_29432,leave_one_out_alignment,-0.04484554007649422
arc_challenge,cached_truncated_raw,Mercury_7042700,leave_one_out_alignment,-0.04536197707056999
arc_challenge,cached_truncated_raw,Mercury_7201705,leave_one_out_alignment,-0.06824062764644623
arc_challenge,cached_truncated_raw,MCAS_1998_8_13,leave_one_out_alignment,-0.05951288715004921
arc_challenge,cached_truncated_raw,Mercury_7138513,leave_one_out_alignment,-0.050449877977371216
arc_challenge,cached_truncated_raw,Mercury_SC_401663,leave_one_out_alignment,-0.060009296983480453
arc_challenge,cached_truncated_raw,NCEOGA_2013_8_4,leave_one_out_alignment,-0.05304395407438278
arc_challenge,cached_truncated_raw,Mercury_7235813,leave_one_out_alignment,-0.05829308554530144
arc_challenge,cached_truncated_raw,Mercury_7011270,leave_one_out_alignment,-0.05207909271121025
arc_challenge,cached_truncated_raw,Mercury_7228603,leave_one_out_alignment,-0.05570271611213684
arc_challenge,cached_truncated_raw,Mercury_SC_400339,leave_one_out_alignment,-0.06417789310216904
arc_challenge,cached_truncated_raw,Mercury_SC_406705,leave_one_out_alignment,-0.041104044765233994
arc_challenge,cached_truncated_raw,MCAS_2010_5_11998,leave_one_out_alignment,-0.05708732828497887
arc_challenge,cached_truncated_raw,Mercury_7029505,leave_one_out_alignment,-0.06094443053007126
arc_challenge,cached_truncated_raw,Mercury_SC_401286,leave_one_out_alignment,-0.060253631323575974
arc_challenge,cached_truncated_raw,Mercury_7120908,leave_one_out_alignment,-0.05341308191418648
arc_challenge,cached_truncated_raw,MCAS_2010_8_12010,leave_one_out_alignment,-0.055148523300886154
arc_challenge,cached_truncated_raw,Mercury_7008138,leave_one_out_alignment,-0.04856491833925247
arc_challenge,cached_truncated_raw,Mercury_7018148,leave_one_out_alignment,-0.05171993002295494
arc_challenge,cached_truncated_raw,MCAS_2004_8_28,leave_one_out_alignment,-0.028943052515387535
arc_challenge,cached_truncated_raw,Mercury_176015,leave_one_out_alignment,-0.04865425452589989
arc_challenge,cached_truncated_raw,Mercury_7189035,leave_one_out_alignment,-0.035003144294023514
arc_challenge,cached_truncated_raw,Mercury_7207410,leave_one_out_alignment,-0.06380390375852585
arc_challenge,cached_truncated_raw,Mercury_7233678,leave_one_out_alignment,-0.061868004500865936
arc_challenge,cached_truncated_raw,Mercury_SC_402101,leave_one_out_alignment,-0.051831118762493134
arc_challenge,cached_truncated_raw,Mercury_SC_402104,leave_one_out_alignment,-0.05567936226725578
arc_challenge,cached_truncated_raw,Mercury_7183015,leave_one_out_alignment,-0.06088997796177864
arc_challenge,cached_truncated_raw,Mercury_7238963,leave_one_out_alignment,-0.05136933550238609
arc_challenge,cached_truncated_raw,NYSEDREGENTS_2014_4_14,leave_one_out_alignment,-0.052956365048885345
arc_challenge,cached_truncated_raw,Mercury_7004410,leave_one_out_alignment,-0.058655135333538055
arc_challenge,cached_truncated_raw,Mercury_SC_406939,leave_one_out_alignment,-0.058806151151657104
arc_challenge,cached_truncated_raw,Mercury_7270200,leave_one_out_alignment,-0.039688386023044586
arc_challenge,cached_truncated_raw,Mercury_7135310,leave_one_out_alignment,-0.0701860636472702
arc_challenge,cached_truncated_raw,Mercury_400885,leave_one_out_alignment,-0.05890635773539543
arc_challenge,cached_truncated_raw,Mercury_412551,leave_one_out_alignment,-0.042159248143434525
arc_challenge,cached_truncated_raw,Mercury_7193043,leave_one_out_alignment,-0.05813441798090935
arc_challenge,cached_truncated_raw,Mercury_7181685,leave_one_out_alignment,-0.055734287947416306
arc_challenge,cached_truncated_raw,LEAP_2006_8_10412,leave_one_out_alignment,-0.06448117643594742
arc_challenge,cached_truncated_raw,Mercury_7215180,leave_one_out_alignment,-0.03986949473619461
arc_challenge,cached_truncated_raw,Mercury_7145513,leave_one_out_alignment,-0.062185801565647125
arc_challenge,cached_truncated_raw,MEA_2010_8_11,leave_one_out_alignment,-0.0476897694170475
arc_challenge,consistent_block_raw,Mercury_SC_407695,future_alignment,-0.05806859955191612
arc_challenge,consistent_block_raw,Mercury_7103565,future_alignment,-0.06415518373250961
arc_challenge,consistent_block_raw,MDSA_2009_5_16,future_alignment,-0.07441387325525284
arc_challenge,consistent_block_raw,Mercury_7027230,future_alignment,-0.05605868622660637
arc_challenge,consistent_block_raw,Mercury_SC_405487,future_alignment,-0.06912879645824432
arc_challenge,consistent_block_raw,Mercury_7032743,future_alignment,-0.06844794005155563
arc_challenge,consistent_block_raw,Mercury_7205135,future_alignment,-0.06488621979951859
arc_challenge,consistent_block_raw,MDSA_2007_4_52,future_alignment,-0.07259934395551682
arc_challenge,consistent_block_raw,Mercury_7103215,future_alignment,-0.07591850310564041
arc_challenge,consistent_block_raw,Mercury_192168,future_alignment,-0.06363192945718765
arc_challenge,consistent_block_raw,Mercury_SC_412337,future_alignment,-0.06086032837629318
arc_challenge,consistent_block_raw,Mercury_7162838,future_alignment,-0.07163238525390625
arc_challenge,consistent_block_raw,Mercury_7159775,future_alignment,-0.056491512805223465
arc_challenge,consistent_block_raw,Mercury_7195440,future_alignment,-0.06393018364906311
arc_challenge,consistent_block_raw,Mercury_7017990,future_alignment,-0.07098723202943802
arc_challenge,consistent_block_raw,TIMSS_2007_4_pg90,future_alignment,-0.05080534145236015
arc_challenge,consistent_block_raw,Mercury_7198380,future_alignment,-0.06626684963703156
arc_challenge,consistent_block_raw,NAEP_2005_8_S11+14,future_alignment,-0.06894180923700333
arc_challenge,consistent_block_raw,Mercury_192290,future_alignment,-0.07151519507169724
arc_challenge,consistent_block_raw,Mercury_7192990,future_alignment,-0.06988482922315598
arc_challenge,consistent_block_raw,Mercury_7217053,future_alignment,-0.07133030146360397
arc_challenge,consistent_block_raw,Mercury_7179358,future_alignment,-0.06250227242708206
arc_challenge,consistent_block_raw,MCAS_2005_8_5,future_alignment,-0.07872911542654037
arc_challenge,consistent_block_raw,MCAS_2000_8_10,future_alignment,-0.07900595664978027
arc_challenge,consistent_block_raw,Mercury_7187915,future_alignment,-0.06916827708482742
arc_challenge,consistent_block_raw,Mercury_7189823,future_alignment,-0.05013301968574524
arc_challenge,consistent_block_raw,Mercury_405454,future_alignment,-0.06772325932979584
arc_challenge,consistent_block_raw,MCAS_2012_5_8,future_alignment,-0.06158975884318352
arc_challenge,consistent_block_raw,Mercury_SC_LBS10040,future_alignment,-0.07528229802846909
arc_challenge,consistent_block_raw,Mercury_7115063,future_alignment,-0.05865979939699173
arc_challenge,consistent_block_raw,MCAS_2015_8_7,future_alignment,-0.06130862608551979
arc_challenge,consistent_block_raw,Mercury_184765,future_alignment,-0.06405305117368698
arc_challenge,consistent_block_raw,ACTAAP_2013_7_17,future_alignment,-0.04995010420680046
arc_challenge,consistent_block_raw,Mercury_7248238,future_alignment,-0.06878382712602615
arc_challenge,consistent_block_raw,Mercury_SC_410964,future_alignment,-0.06688592582941055
arc_challenge,consistent_block_raw,MCAS_8_2015_11,future_alignment,-0.07030610740184784
arc_challenge,consistent_block_raw,Mercury_7183733,future_alignment,-0.07919634878635406
arc_challenge,consistent_block_raw,MDSA_2010_5_18,future_alignment,-0.0695173442363739
arc_challenge,consistent_block_raw,LEAP__7_10354,future_alignment,-0.06955146044492722
arc_challenge,consistent_block_raw,Mercury_7282608,future_alignment,-0.05780894309282303
arc_challenge,consistent_block_raw,Mercury_7071365,future_alignment,-0.07803036272525787
arc_challenge,consistent_block_raw,Mercury_SC_407169,future_alignment,-0.0635877326130867
arc_challenge,consistent_block_raw,ACTAAP_2007_7_5,future_alignment,-0.05151700973510742
arc_challenge,consistent_block_raw,Mercury_7207358,future_alignment,-0.08216238021850586
arc_challenge,consistent_block_raw,Mercury_7245893,future_alignment,-0.07288336008787155
arc_challenge,consistent_block_raw,Mercury_7223038,future_alignment,-0.06911879032850266
arc_challenge,consistent_block_raw,Mercury_SC_415541,future_alignment,-0.05583474040031433
arc_challenge,consistent_block_raw,Mercury_7236023,future_alignment,-0.06123383715748787
arc_challenge,consistent_block_raw,Mercury_417146,future_alignment,-0.06589862704277039
arc_challenge,consistent_block_raw,Mercury_7128695,future_alignment,-0.08212950080633163
arc_challenge,consistent_block_raw,Mercury_7270008,future_alignment,-0.074192114174366
arc_challenge,consistent_block_raw,Mercury_7242743,future_alignment,-0.07451343536376953
arc_challenge,consistent_block_raw,Mercury_SC_400655,future_alignment,-0.0633927509188652
arc_challenge,consistent_block_raw,Mercury_7100695,future_alignment,-0.06336341053247452
arc_challenge,consistent_block_raw,MSA_2013_8_3,future_alignment,-0.07620520889759064
arc_challenge,consistent_block_raw,MCAS_2013_8_29432,future_alignment,-0.07590650022029877
arc_challenge,consistent_block_raw,Mercury_7042700,future_alignment,-0.06730299443006516
arc_challenge,consistent_block_raw,Mercury_7201705,future_alignment,-0.07948359102010727
arc_challenge,consistent_block_raw,MCAS_1998_8_13,future_alignment,-0.07646365463733673
arc_challenge,consistent_block_raw,Mercury_7138513,future_alignment,-0.052189528942108154
arc_challenge,consistent_block_raw,Mercury_SC_401663,future_alignment,-0.062009312212467194
arc_challenge,consistent_block_raw,NCEOGA_2013_8_4,future_alignment,-0.06833197176456451
arc_challenge,consistent_block_raw,Mercury_7235813,future_alignment,-0.07170777767896652
arc_challenge,consistent_block_raw,Mercury_7011270,future_alignment,-0.06691533327102661
arc_challenge,consistent_block_raw,Mercury_7228603,future_alignment,-0.07303259521722794
arc_challenge,consistent_block_raw,Mercury_SC_400339,future_alignment,-0.0764492005109787
arc_challenge,consistent_block_raw,Mercury_SC_406705,future_alignment,-0.0530240572988987
arc_challenge,consistent_block_raw,MCAS_2010_5_11998,future_alignment,-0.07047278434038162
arc_challenge,consistent_block_raw,Mercury_7029505,future_alignment,-0.07282141596078873
arc_challenge,consistent_block_raw,Mercury_SC_401286,future_alignment,-0.06364525109529495
arc_challenge,consistent_block_raw,Mercury_7120908,future_alignment,-0.06719892472028732
arc_challenge,consistent_block_raw,MCAS_2010_8_12010,future_alignment,-0.06786403805017471
arc_challenge,consistent_block_raw,Mercury_7008138,future_alignment,-0.08018428832292557
arc_challenge,consistent_block_raw,Mercury_7018148,future_alignment,-0.0739830732345581
arc_challenge,consistent_block_raw,MCAS_2004_8_28,future_alignment,-0.05592088773846626
arc_challenge,consistent_block_raw,Mercury_176015,future_alignment,-0.0543612465262413
arc_challenge,consistent_block_raw,Mercury_7189035,future_alignment,-0.05787498503923416
arc_challenge,consistent_block_raw,Mercury_7207410,future_alignment,-0.06855355948209763
arc_challenge,consistent_block_raw,Mercury_7233678,future_alignment,-0.07539886981248856
arc_challenge,consistent_block_raw,Mercury_SC_402101,future_alignment,-0.0721077099442482
arc_challenge,consistent_block_raw,Mercury_SC_402104,future_alignment,-0.0678667277097702
arc_challenge,consistent_block_raw,Mercury_7183015,future_alignment,-0.07744525372982025
arc_challenge,consistent_block_raw,Mercury_7238963,future_alignment,-0.06463722139596939
arc_challenge,consistent_block_raw,NYSEDREGENTS_2014_4_14,future_alignment,-0.06606178730726242
arc_challenge,consistent_block_raw,Mercury_7004410,future_alignment,-0.07570898532867432
arc_challenge,consistent_block_raw,Mercury_SC_406939,future_alignment,-0.06153605133295059
arc_challenge,consistent_block_raw,Mercury_7270200,future_alignment,-0.06617092341184616
arc_challenge,consistent_block_raw,Mercury_7135310,future_alignment,-0.07731382548809052
arc_challenge,consistent_block_raw,Mercury_400885,future_alignment,-0.06032988429069519
arc_challenge,consistent_block_raw,Mercury_412551,future_alignment,-0.06289990246295929
arc_challenge,consistent_block_raw,Mercury_7193043,future_alignment,-0.06816208362579346
arc_challenge,consistent_block_raw,Mercury_7181685,future_alignment,-0.06844118982553482
arc_challenge,consistent_block_raw,LEAP_2006_8_10412,future_alignment,-0.07125947624444962
arc_challenge,consistent_block_raw,Mercury_7215180,future_alignment,-0.05827605724334717
arc_challenge,consistent_block_raw,Mercury_7145513,future_alignment,-0.07723014056682587
arc_challenge,consistent_block_raw,MEA_2010_8_11,future_alignment,-0.0690494254231453
arc_challenge,consistent_block_raw,Mercury_SC_407695,leave_one_out_alignment,-0.08485488593578339
arc_challenge,consistent_block_raw,Mercury_7103565,leave_one_out_alignment,-0.0892198234796524
arc_challenge,consistent_block_raw,MDSA_2009_5_16,leave_one_out_alignment,-0.10520659387111664
arc_challenge,consistent_block_raw,Mercury_7027230,leave_one_out_alignment,-0.08165167272090912
arc_challenge,consistent_block_raw,Mercury_SC_405487,leave_one_out_alignment,-0.09926426410675049
arc_challenge,consistent_block_raw,Mercury_7032743,leave_one_out_alignment,-0.09766475856304169
arc_challenge,consistent_block_raw,Mercury_7205135,leave_one_out_alignment,-0.09222934395074844
arc_challenge,consistent_block_raw,MDSA_2007_4_52,leave_one_out_alignment,-0.10378441214561462
arc_challenge,consistent_block_raw,Mercury_7103215,leave_one_out_alignment,-0.11045239120721817
arc_challenge,consistent_block_raw,Mercury_192168,leave_one_out_alignment,-0.09252650290727615
arc_challenge,consistent_block_raw,Mercury_SC_412337,leave_one_out_alignment,-0.08610283583402634
arc_challenge,consistent_block_raw,Mercury_7162838,leave_one_out_alignment,-0.10295679420232773
arc_challenge,consistent_block_raw,Mercury_7159775,leave_one_out_alignment,-0.08387268334627151
arc_challenge,consistent_block_raw,Mercury_7195440,leave_one_out_alignment,-0.09164784848690033
arc_challenge,consistent_block_raw,Mercury_7017990,leave_one_out_alignment,-0.10120662301778793
arc_challenge,consistent_block_raw,TIMSS_2007_4_pg90,leave_one_out_alignment,-0.07286349684000015
arc_challenge,consistent_block_raw,Mercury_7198380,leave_one_out_alignment,-0.09499065577983856
arc_challenge,consistent_block_raw,NAEP_2005_8_S11+14,leave_one_out_alignment,-0.09627436101436615
arc_challenge,consistent_block_raw,Mercury_192290,leave_one_out_alignment,-0.10160799324512482
arc_challenge,consistent_block_raw,Mercury_7192990,leave_one_out_alignment,-0.10108794271945953
arc_challenge,consistent_block_raw,Mercury_7217053,leave_one_out_alignment,-0.10358565300703049
arc_challenge,consistent_block_raw,Mercury_7179358,leave_one_out_alignment,-0.09006264805793762
arc_challenge,consistent_block_raw,MCAS_2005_8_5,leave_one_out_alignment,-0.11396495252847672
arc_challenge,consistent_block_raw,MCAS_2000_8_10,leave_one_out_alignment,-0.11583375185728073
arc_challenge,consistent_block_raw,Mercury_7187915,leave_one_out_alignment,-0.10061580687761307
arc_challenge,consistent_block_raw,Mercury_7189823,leave_one_out_alignment,-0.07102762162685394
arc_challenge,consistent_block_raw,Mercury_405454,leave_one_out_alignment,-0.09590314328670502
arc_challenge,consistent_block_raw,MCAS_2012_5_8,leave_one_out_alignment,-0.08852358907461166
arc_challenge,consistent_block_raw,Mercury_SC_LBS10040,leave_one_out_alignment,-0.10802239924669266
arc_challenge,consistent_block_raw,Mercury_7115063,leave_one_out_alignment,-0.08484770357608795
arc_challenge,consistent_block_raw,MCAS_2015_8_7,leave_one_out_alignment,-0.08571820706129074
arc_challenge,consistent_block_raw,Mercury_184765,leave_one_out_alignment,-0.09205246716737747
arc_challenge,consistent_block_raw,ACTAAP_2013_7_17,leave_one_out_alignment,-0.07330606877803802
arc_challenge,consistent_block_raw,Mercury_7248238,leave_one_out_alignment,-0.0999903455376625
arc_challenge,consistent_block_raw,Mercury_SC_410964,leave_one_out_alignment,-0.09599108248949051
arc_challenge,consistent_block_raw,MCAS_8_2015_11,leave_one_out_alignment,-0.09833356738090515
arc_challenge,consistent_block_raw,Mercury_7183733,leave_one_out_alignment,-0.11473395675420761
arc_challenge,consistent_block_raw,MDSA_2010_5_18,leave_one_out_alignment,-0.10006185621023178
arc_challenge,consistent_block_raw,LEAP__7_10354,leave_one_out_alignment,-0.10221906006336212
arc_challenge,consistent_block_raw,Mercury_7282608,leave_one_out_alignment,-0.08487977832555771
arc_challenge,consistent_block_raw,Mercury_7071365,leave_one_out_alignment,-0.11165580153465271
arc_challenge,consistent_block_raw,Mercury_SC_407169,leave_one_out_alignment,-0.09066028147935867
arc_challenge,consistent_block_raw,ACTAAP_2007_7_5,leave_one_out_alignment,-0.07612789422273636
arc_challenge,consistent_block_raw,Mercury_7207358,leave_one_out_alignment,-0.1180117279291153
arc_challenge,consistent_block_raw,Mercury_7245893,leave_one_out_alignment,-0.1041422188282013
arc_challenge,consistent_block_raw,Mercury_7223038,leave_one_out_alignment,-0.09414883702993393
arc_challenge,consistent_block_raw,Mercury_SC_415541,leave_one_out_alignment,-0.08011788874864578
arc_challenge,consistent_block_raw,Mercury_7236023,leave_one_out_alignment,-0.084629125893116
arc_challenge,consistent_block_raw,Mercury_417146,leave_one_out_alignment,-0.09378103166818619
arc_challenge,consistent_block_raw,Mercury_7128695,leave_one_out_alignment,-0.12086141854524612
arc_challenge,consistent_block_raw,Mercury_7270008,leave_one_out_alignment,-0.10719496756792068
arc_challenge,consistent_block_raw,Mercury_7242743,leave_one_out_alignment,-0.10603875666856766
arc_challenge,consistent_block_raw,Mercury_SC_400655,leave_one_out_alignment,-0.08971180766820908
arc_challenge,consistent_block_raw,Mercury_7100695,leave_one_out_alignment,-0.08891727030277252
arc_challenge,consistent_block_raw,MSA_2013_8_3,leave_one_out_alignment,-0.107539601624012
arc_challenge,consistent_block_raw,MCAS_2013_8_29432,leave_one_out_alignment,-0.10537014156579971
arc_challenge,consistent_block_raw,Mercury_7042700,leave_one_out_alignment,-0.09438169747591019
arc_challenge,consistent_block_raw,Mercury_7201705,leave_one_out_alignment,-0.11532493680715561
arc_challenge,consistent_block_raw,MCAS_1998_8_13,leave_one_out_alignment,-0.10879536718130112
arc_challenge,consistent_block_raw,Mercury_7138513,leave_one_out_alignment,-0.07657134532928467
arc_challenge,consistent_block_raw,Mercury_SC_401663,leave_one_out_alignment,-0.09002002328634262
arc_challenge,consistent_block_raw,NCEOGA_2013_8_4,leave_one_out_alignment,-0.09803018718957901
arc_challenge,consistent_block_raw,Mercury_7235813,leave_one_out_alignment,-0.10328564047813416
arc_challenge,consistent_block_raw,Mercury_7011270,leave_one_out_alignment,-0.0947166308760643
arc_challenge,consistent_block_raw,Mercury_7228603,leave_one_out_alignment,-0.10432527959346771
arc_challenge,consistent_block_raw,Mercury_SC_400339,leave_one_out_alignment,-0.10987281054258347
arc_challenge,consistent_block_raw,Mercury_SC_406705,leave_one_out_alignment,-0.07578472048044205
arc_challenge,consistent_block_raw,MCAS_2010_5_11998,leave_one_out_alignment,-0.10097506642341614
arc_challenge,consistent_block_raw,Mercury_7029505,leave_one_out_alignment,-0.10449781268835068
arc_challenge,consistent_block_raw,Mercury_SC_401286,leave_one_out_alignment,-0.09246500581502914
arc_challenge,consistent_block_raw,Mercury_7120908,leave_one_out_alignment,-0.0961560383439064
arc_challenge,consistent_block_raw,MCAS_2010_8_12010,leave_one_out_alignment,-0.09719070792198181
arc_challenge,consistent_block_raw,Mercury_7008138,leave_one_out_alignment,-0.11177845299243927
arc_challenge,consistent_block_raw,Mercury_7018148,leave_one_out_alignment,-0.1046641394495964
arc_challenge,consistent_block_raw,MCAS_2004_8_28,leave_one_out_alignment,-0.07815659046173096
arc_challenge,consistent_block_raw,Mercury_176015,leave_one_out_alignment,-0.07947557419538498
arc_challenge,consistent_block_raw,Mercury_7189035,leave_one_out_alignment,-0.0815487653017044
arc_challenge,consistent_block_raw,Mercury_7207410,leave_one_out_alignment,-0.0999227836728096
arc_challenge,consistent_block_raw,Mercury_7233678,leave_one_out_alignment,-0.10846147686243057
arc_challenge,consistent_block_raw,Mercury_SC_402101,leave_one_out_alignment,-0.10154999047517776
arc_challenge,consistent_block_raw,Mercury_SC_402104,leave_one_out_alignment,-0.09728612005710602
arc_challenge,consistent_block_raw,Mercury_7183015,leave_one_out_alignment,-0.11082713305950165
arc_challenge,consistent_block_raw,Mercury_7238963,leave_one_out_alignment,-0.09310563653707504
arc_challenge,consistent_block_raw,NYSEDREGENTS_2014_4_14,leave_one_out_alignment,-0.09473367035388947
arc_challenge,consistent_block_raw,Mercury_7004410,leave_one_out_alignment,-0.1079782098531723
arc_challenge,consistent_block_raw,Mercury_SC_406939,leave_one_out_alignment,-0.08926118165254593
arc_challenge,consistent_block_raw,Mercury_7270200,leave_one_out_alignment,-0.09213455021381378
arc_challenge,consistent_block_raw,Mercury_7135310,leave_one_out_alignment,-0.11271850019693375
arc_challenge,consistent_block_raw,Mercury_400885,leave_one_out_alignment,-0.08858589082956314
arc_challenge,consistent_block_raw,Mercury_412551,leave_one_out_alignment,-0.08898238837718964
arc_challenge,consistent_block_raw,Mercury_7193043,leave_one_out_alignment,-0.09795758873224258
arc_challenge,consistent_block_raw,Mercury_7181685,leave_one_out_alignment,-0.0985078364610672
arc_challenge,consistent_block_raw,LEAP_2006_8_10412,leave_one_out_alignment,-0.1040288582444191
arc_challenge,consistent_block_raw,Mercury_7215180,leave_one_out_alignment,-0.08206747472286224
arc_challenge,consistent_block_raw,Mercury_7145513,leave_one_out_alignment,-0.11104357987642288
arc_challenge,consistent_block_raw,MEA_2010_8_11,leave_one_out_alignment,-0.09783962368965149
arc_challenge,common_rmsnorm,Mercury_SC_407695,future_alignment,-0.23145060241222382
arc_challenge,common_rmsnorm,Mercury_7103565,future_alignment,-0.2233746498823166
arc_challenge,common_rmsnorm,MDSA_2009_5_16,future_alignment,-0.22789989411830902
arc_challenge,common_rmsnorm,Mercury_7027230,future_alignment,-0.2277257740497589
arc_challenge,common_rmsnorm,Mercury_SC_405487,future_alignment,-0.23109976947307587
arc_challenge,common_rmsnorm,Mercury_7032743,future_alignment,-0.22477833926677704
arc_challenge,common_rmsnorm,Mercury_7205135,future_alignment,-0.223470538854599
arc_challenge,common_rmsnorm,MDSA_2007_4_52,future_alignment,-0.22994603216648102
arc_challenge,common_rmsnorm,Mercury_7103215,future_alignment,-0.23307065665721893
arc_challenge,common_rmsnorm,Mercury_192168,future_alignment,-0.2295779436826706
