task,prompt_id,positive_norm_step_fraction,final_to_initial_norm_ratio,raw_future_alignment,raw_leave_one_out_alignment
addition_disjoint,arith_025_explicit_correction,1.0,17.369831085205078,-0.03540489077568054,-0.052338480949401855
addition_disjoint,arith_025_final_recheck,1.0,17.254297256469727,-0.04260962828993797,-0.06198996305465698
addition_disjoint,arith_026_clean,1.0,17.011343002319336,-0.03748202323913574,-0.05680446699261665
addition_disjoint,arith_026_paraphrase,1.0,17.283262252807617,-0.03634994104504585,-0.05459761992096901
addition_disjoint,arith_026_untrusted_conflict,1.0,16.671588897705078,-0.034684859216213226,-0.053231578320264816
addition_disjoint,arith_026_asserted_conflict,1.0,16.08854103088379,-0.04229451343417168,-0.06325850635766983
addition_disjoint,arith_026_explicit_correction,1.0,16.722932815551758,-0.03512425348162651,-0.05366417020559311
addition_disjoint,arith_026_final_recheck,1.0,16.61560821533203,-0.043799687176942825,-0.06496811658143997
addition_disjoint,arith_027_clean,1.0,17.569990158081055,-0.037944357842206955,-0.05599900335073471
addition_disjoint,arith_027_paraphrase,1.0,17.510770797729492,-0.03819318488240242,-0.05614616349339485
addition_disjoint,arith_027_untrusted_conflict,1.0,16.94722557067871,-0.035292912274599075,-0.052964016795158386
addition_disjoint,arith_027_asserted_conflict,1.0,16.584156036376953,-0.04066227748990059,-0.059878118336200714
addition_disjoint,arith_027_explicit_correction,1.0,17.13202667236328,-0.035224977880716324,-0.05247010290622711
addition_disjoint,arith_027_final_recheck,1.0,17.040687561035156,-0.04297373816370964,-0.06267034262418747
addition_disjoint,arith_028_clean,1.0,17.359724044799805,-0.03922722116112709,-0.05819103866815567
addition_disjoint,arith_028_paraphrase,1.0,17.24271583557129,-0.038073282688856125,-0.05667378008365631
addition_disjoint,arith_028_untrusted_conflict,1.0,16.765453338623047,-0.03471611067652702,-0.053109798580408096
addition_disjoint,arith_028_asserted_conflict,1.0,16.280725479125977,-0.042921870946884155,-0.06346150487661362
addition_disjoint,arith_028_explicit_correction,1.0,16.960851669311523,-0.03540545701980591,-0.05338670685887337
addition_disjoint,arith_028_final_recheck,1.0,16.86825942993164,-0.04289129376411438,-0.06336818635463715
addition_disjoint,arith_029_clean,1.0,17.377059936523438,-0.03663942590355873,-0.05498681962490082
addition_disjoint,arith_029_paraphrase,1.0,17.346744537353516,-0.03610735386610031,-0.05409460887312889
addition_disjoint,arith_029_untrusted_conflict,1.0,16.92462730407715,-0.03333074972033501,-0.05102400854229927
addition_disjoint,arith_029_asserted_conflict,1.0,16.580646514892578,-0.04018143564462662,-0.059464771300554276
addition_disjoint,arith_029_explicit_correction,1.0,17.057941436767578,-0.03368782252073288,-0.05112861841917038
addition_disjoint,arith_029_final_recheck,1.0,16.97811508178711,-0.042538974434137344,-0.06252796202898026
addition_disjoint,arith_030_clean,1.0,17.729862213134766,-0.03808014467358589,-0.05628116428852081
addition_disjoint,arith_030_paraphrase,1.0,17.688095092773438,-0.03569551557302475,-0.05344085022807121
addition_disjoint,arith_030_untrusted_conflict,1.0,17.161815643310547,-0.033459167927503586,-0.0509880967438221
addition_disjoint,arith_030_asserted_conflict,1.0,16.64145851135254,-0.040917254984378815,-0.06039483845233917
addition_disjoint,arith_030_explicit_correction,1.0,17.281400680541992,-0.03385864570736885,-0.05096571147441864
addition_disjoint,arith_030_final_recheck,1.0,17.15251922607422,-0.04206898808479309,-0.06180915609002113
addition_disjoint,arith_031_clean,1.0,17.620119094848633,-0.03848987817764282,-0.057086024433374405
addition_disjoint,arith_031_paraphrase,1.0,17.60979652404785,-0.03632257133722305,-0.05437899008393288
addition_disjoint,arith_031_untrusted_conflict,1.0,17.092750549316406,-0.03507385775446892,-0.0531974621117115
addition_disjoint,arith_031_asserted_conflict,1.0,16.637434005737305,-0.0408334843814373,-0.06039416044950485
addition_disjoint,arith_031_explicit_correction,1.0,17.383296966552734,-0.03429747000336647,-0.051456745713949203
addition_disjoint,arith_031_final_recheck,1.0,17.10700225830078,-0.04318691045045853,-0.06333652883768082
arithmetic_mixed,arith_000_clean,1.0,17.591215133666992,-0.040628015995025635,-0.058692533522844315
arithmetic_mixed,arith_000_paraphrase,1.0,17.435640335083008,-0.03957906365394592,-0.05767793580889702
arithmetic_mixed,arith_000_untrusted_conflict,1.0,17.064945220947266,-0.038318682461977005,-0.05631239712238312
arithmetic_mixed,arith_000_asserted_conflict,1.0,16.412460327148438,-0.044778235256671906,-0.06497064977884293
arithmetic_mixed,arith_000_explicit_correction,1.0,16.920948028564453,-0.03942062333226204,-0.05751466378569603
arithmetic_mixed,arith_000_final_recheck,1.0,17.085336685180664,-0.04572141170501709,-0.06565184891223907
arithmetic_mixed,arith_001_clean,1.0,17.037748336791992,-0.03618592023849487,-0.05512335151433945
arithmetic_mixed,arith_001_paraphrase,1.0,17.039064407348633,-0.034594058990478516,-0.05292709916830063
arithmetic_mixed,arith_001_untrusted_conflict,1.0,17.026750564575195,-0.033733267337083817,-0.05160840228199959
arithmetic_mixed,arith_001_asserted_conflict,1.0,16.249267578125,-0.0407479889690876,-0.06115695461630821
arithmetic_mixed,arith_001_explicit_correction,1.0,16.995868682861328,-0.03235836699604988,-0.04980280622839928
arithmetic_mixed,arith_001_final_recheck,1.0,16.8373966217041,-0.042855631560087204,-0.06317540258169174
arithmetic_mixed,arith_002_clean,1.0,17.65165901184082,-0.038408081978559494,-0.05653274059295654
arithmetic_mixed,arith_002_paraphrase,1.0,17.555086135864258,-0.0370844267308712,-0.05543377250432968
arithmetic_mixed,arith_002_untrusted_conflict,1.0,17.004735946655273,-0.033955059945583344,-0.05142441764473915
arithmetic_mixed,arith_002_asserted_conflict,1.0,16.746742248535156,-0.03973850980401039,-0.058592844754457474
arithmetic_mixed,arith_002_explicit_correction,1.0,17.09964370727539,-0.03395674005150795,-0.05120757967233658
arithmetic_mixed,arith_002_final_recheck,1.0,17.045381546020508,-0.04063602536916733,-0.05998605489730835
arithmetic_mixed,arith_003_clean,1.0,17.359729766845703,-0.03819436579942703,-0.057346418499946594
arithmetic_mixed,arith_003_paraphrase,1.0,17.189029693603516,-0.03798585757613182,-0.056966446340084076
arithmetic_mixed,arith_003_untrusted_conflict,1.0,16.867795944213867,-0.0359482578933239,-0.054659727960824966
arithmetic_mixed,arith_003_asserted_conflict,1.0,16.53172492980957,-0.04130047932267189,-0.06124133989214897
arithmetic_mixed,arith_003_explicit_correction,1.0,16.93703842163086,-0.03544433042407036,-0.05379731208086014
arithmetic_mixed,arith_003_final_recheck,1.0,16.972631454467773,-0.04321441426873207,-0.06371863931417465
arithmetic_mixed,arith_004_clean,1.0,17.207183837890625,-0.03695129230618477,-0.0557422861456871
arithmetic_mixed,arith_004_paraphrase,1.0,17.249231338500977,-0.03590276837348938,-0.054274071007966995
arithmetic_mixed,arith_004_untrusted_conflict,1.0,16.86248779296875,-0.03488284721970558,-0.052982017397880554
arithmetic_mixed,arith_004_asserted_conflict,1.0,16.38189697265625,-0.04118252545595169,-0.0613766685128212
arithmetic_mixed,arith_004_explicit_correction,1.0,17.058456420898438,-0.033522412180900574,-0.05099022760987282
arithmetic_mixed,arith_004_final_recheck,1.0,16.87079620361328,-0.042706750333309174,-0.06287994980812073
arithmetic_mixed,arith_005_clean,1.0,17.40920639038086,-0.039372313767671585,-0.05834958702325821
arithmetic_mixed,arith_005_paraphrase,1.0,17.464345932006836,-0.03651466965675354,-0.05498400703072548
arithmetic_mixed,arith_005_untrusted_conflict,1.0,17.045940399169922,-0.03283403813838959,-0.05018630996346474
arithmetic_mixed,arith_005_asserted_conflict,1.0,16.71845245361328,-0.04044954106211662,-0.05967956408858299
arithmetic_mixed,arith_005_explicit_correction,1.0,17.144004821777344,-0.03384844586253166,-0.05119393765926361
arithmetic_mixed,arith_005_final_recheck,1.0,16.86630630493164,-0.04128840193152428,-0.061335548758506775
arithmetic_mixed,arith_006_clean,1.0,17.729862213134766,-0.03808014467358589,-0.05628116428852081
arithmetic_mixed,arith_006_paraphrase,1.0,17.688095092773438,-0.03569551557302475,-0.05344085022807121
arithmetic_mixed,arith_006_untrusted_conflict,1.0,17.161815643310547,-0.033459167927503586,-0.0509880967438221
arithmetic_mixed,arith_006_asserted_conflict,1.0,16.64145851135254,-0.040917254984378815,-0.06039483845233917
arithmetic_mixed,arith_006_explicit_correction,1.0,17.281400680541992,-0.03385864570736885,-0.05096571147441864
arithmetic_mixed,arith_006_final_recheck,1.0,17.15251922607422,-0.04206898808479309,-0.06180915609002113
arithmetic_mixed,arith_007_clean,1.0,17.318288803100586,-0.03680923953652382,-0.05536942556500435
arithmetic_mixed,arith_007_paraphrase,1.0,17.478818893432617,-0.03295038267970085,-0.05041160061955452
arithmetic_mixed,arith_007_untrusted_conflict,1.0,17.331533432006836,-0.030969513580203056,-0.047535497695207596
arithmetic_mixed,arith_007_asserted_conflict,1.0,16.593114852905273,-0.039510827511548996,-0.058924734592437744
arithmetic_mixed,arith_007_explicit_correction,1.0,17.306737899780273,-0.030374983325600624,-0.04658086970448494
arithmetic_mixed,arith_007_final_recheck,1.0,16.987173080444336,-0.04167160019278526,-0.061510153114795685
arithmetic_mixed,arith_008_clean,1.0,17.703853607177734,-0.037939079105854034,-0.05584948509931564
arithmetic_mixed,arith_008_paraphrase,1.0,17.588611602783203,-0.037470538169145584,-0.055489249527454376
arithmetic_mixed,arith_008_untrusted_conflict,1.0,17.100290298461914,-0.035473648458719254,-0.05309741944074631
arithmetic_mixed,arith_008_asserted_conflict,1.0,16.848834991455078,-0.04026026278734207,-0.059030648320913315
arithmetic_mixed,arith_008_explicit_correction,1.0,17.254947662353516,-0.034725598990917206,-0.05186186358332634
arithmetic_mixed,arith_008_final_recheck,1.0,16.933916091918945,-0.04282035306096077,-0.06264381855726242
arithmetic_mixed,arith_009_clean,1.0,17.383451461791992,-0.04228087514638901,-0.060759685933589935
arithmetic_mixed,arith_009_paraphrase,1.0,17.13858413696289,-0.04210829734802246,-0.06096486374735832
arithmetic_mixed,arith_009_untrusted_conflict,1.0,17.04352569580078,-0.04077417775988579,-0.058553531765937805
arithmetic_mixed,arith_009_asserted_conflict,1.0,16.64493179321289,-0.04518125206232071,-0.06455321609973907
arithmetic_mixed,arith_009_explicit_correction,1.0,16.87840461730957,-0.04136515036225319,-0.05922917649149895
arithmetic_mixed,arith_009_final_recheck,1.0,16.965662002563477,-0.04697110131382942,-0.06714596599340439
arithmetic_mixed,arith_010_clean,1.0,17.391307830810547,-0.03733353689312935,-0.05600706860423088
arithmetic_mixed,arith_010_paraphrase,1.0,17.386924743652344,-0.036144595593214035,-0.054597895592451096
arithmetic_mixed,arith_010_untrusted_conflict,1.0,17.031064987182617,-0.03489511087536812,-0.05294562503695488
arithmetic_mixed,arith_010_asserted_conflict,1.0,16.578079223632812,-0.04082328453660011,-0.06065681204199791
arithmetic_mixed,arith_010_explicit_correction,1.0,17.163166046142578,-0.03352022543549538,-0.05088304728269577
arithmetic_mixed,arith_010_final_recheck,1.0,16.996795654296875,-0.04236434027552605,-0.06231330335140228
arithmetic_mixed,arith_011_clean,1.0,17.519054412841797,-0.03859226778149605,-0.05711784213781357
arithmetic_mixed,arith_011_paraphrase,1.0,17.4882869720459,-0.03783826902508736,-0.05633838102221489
arithmetic_mixed,arith_011_untrusted_conflict,1.0,17.06648063659668,-0.03430577367544174,-0.05176307633519173
arithmetic_mixed,arith_011_asserted_conflict,1.0,16.84848976135254,-0.039819084107875824,-0.05870888754725456
arithmetic_mixed,arith_011_explicit_correction,1.0,17.235258102416992,-0.034707553684711456,-0.052097294479608536
arithmetic_mixed,arith_011_final_recheck,1.0,17.005311965942383,-0.042237941175699234,-0.06188236549496651
arithmetic_mixed,arith_012_clean,1.0,17.68932342529297,-0.03828449919819832,-0.05681898817420006
arithmetic_mixed,arith_012_paraphrase,1.0,17.465383529663086,-0.03719288483262062,-0.055776163935661316
arithmetic_mixed,arith_012_untrusted_conflict,1.0,17.09634017944336,-0.03439979627728462,-0.05239548534154892
arithmetic_mixed,arith_012_asserted_conflict,1.0,16.640697479248047,-0.040808629244565964,-0.06036100164055824
arithmetic_mixed,arith_012_explicit_correction,1.0,17.200138092041016,-0.034200269728899,-0.05171455815434456
arithmetic_mixed,arith_012_final_recheck,1.0,17.095844268798828,-0.04214413836598396,-0.0621277317404747
arithmetic_mixed,arith_013_clean,1.0,17.293516159057617,-0.038608577102422714,-0.05707221478223801
arithmetic_mixed,arith_013_paraphrase,1.0,17.239904403686523,-0.03763741999864578,-0.055961620062589645
arithmetic_mixed,arith_013_untrusted_conflict,1.0,16.819934844970703,-0.036376338452100754,-0.054484009742736816
arithmetic_mixed,arith_013_asserted_conflict,1.0,16.497018814086914,-0.04276560992002487,-0.06276939064264297
arithmetic_mixed,arith_013_explicit_correction,1.0,16.935152053833008,-0.03645026311278343,-0.05424957349896431
arithmetic_mixed,arith_013_final_recheck,1.0,16.968185424804688,-0.04451215639710426,-0.0646413192152977
arithmetic_mixed,arith_014_clean,1.0,17.65165901184082,-0.038408081978559494,-0.05653274059295654
arithmetic_mixed,arith_014_paraphrase,1.0,17.555086135864258,-0.0370844267308712,-0.05543377250432968
arithmetic_mixed,arith_014_untrusted_conflict,1.0,17.004735946655273,-0.033955059945583344,-0.05142441764473915
arithmetic_mixed,arith_014_asserted_conflict,1.0,16.746742248535156,-0.03973850980401039,-0.058592844754457474
arithmetic_mixed,arith_014_explicit_correction,1.0,17.09964370727539,-0.03395674005150795,-0.05120757967233658
arithmetic_mixed,arith_014_final_recheck,1.0,17.045381546020508,-0.04063602536916733,-0.05998605489730835
arithmetic_mixed,arith_015_clean,1.0,17.4168701171875,-0.03787614777684212,-0.05662165582180023
arithmetic_mixed,arith_015_paraphrase,1.0,17.38081169128418,-0.03641185164451599,-0.05463656410574913
arithmetic_mixed,arith_015_untrusted_conflict,1.0,16.952192306518555,-0.03464050218462944,-0.05270366743206978
arithmetic_mixed,arith_015_asserted_conflict,1.0,16.555959701538086,-0.04128989577293396,-0.06104322150349617
arithmetic_mixed,arith_015_explicit_correction,1.0,17.029531478881836,-0.034895818680524826,-0.052720807492733
arithmetic_mixed,arith_015_final_recheck,1.0,17.043041229248047,-0.04295497387647629,-0.06312929838895798
